bbl,address,bldgclass,numfloors,yearbuilt,roof_area_m2_actual,canopy_area_m2,pv_kw_dc,annual_kwh,avg_daily_kwh,psh_daily_kwh
1002790053.0,24 CATHERINE STREET,C7,6.0,1900.0,,143.8108212334781,28.76216424669562,35607.55933740918,97.55495708879226,105.84476442783988
1002770053.0,33 CATHERINE STREET,C7,6.0,1910.0,,158.34576804245907,31.669153608491815,39206.41216731287,107.4148278556517,116.54248527924989
1002770054.0,37 CATHERINE STREET,C7,6.0,1920.0,,159.76357099738308,31.952714199476617,39557.46017895205,108.37660323000563,117.58598825407394
1002810011.0,26 EAST BROADWAY,C7,6.0,1900.0,,119.35480547953885,23.870961095907774,29552.249836733823,80.9650680458461,87.84513683294061
1001620022.0,25 PELL STREET,C7,6.0,1915.0,,87.69710124609345,17.53942024921869,21713.802268532738,59.48986922885682,64.54506651712477
1001620017.0,32 MOTT STREET,C7,6.0,1910.0,,127.96528480776239,25.593056961552477,31684.204518401966,86.80603977644374,94.18244961851312
1001620014.0,26 MOTT STREET,C7,6.0,1910.0,,146.99617833890375,29.39923566778075,36396.25375671257,99.71576371702074,108.18918725743316
1002790022.0,45 ST JAMES PLACE,C7,6.0,1900.0,,186.27828887926862,37.25565777585373,46122.50432650692,126.36302555207375,137.1008206151417
1001640048,15 MOTT STREET,C7,,,,199.01522103373995,39.80304420674799,49276.16872795401,135.00320199439454,146.4752026808326
1001620018,34 MOTT STREET,C7,,,,185.2264693646401,37.04529387292802,45862.07381468489,125.64951730050655,136.3266814523751
1001640066.0,28 MULBERRY STREET,C7,6.0,1910.0,,142.33646767497677,28.467293534995356,35242.509396324254,96.55482026390207,104.75964020878291
