healthcenterdistrict,bldgdepth,bct2020,zipcode,numbldgs,zmcode,spdist1,lottype,latitude,proxcode,xcoord,otherarea,splitzone,retailarea,healtharea,pfirm15_flag,yearbuilt,lotfront,sanitboro,cb2010,landuse,assessland,garagearea,cd,zoningdate,ltdheight,appbbl,sanborn,commfar,dcpedited,residfar,builtfar,bldgclass,bbl,yearalter2,irrlotcode,edesigdate,tract2010,council,schooldist,spdist2,easements,longitude,officearea,histdist,yearalter1,strgearea,rpaddate,lotarea,numfloors,version,ycoord,block,unitsres,lotdepth,landmkdate,facilfar,overlay1,spdist3,ownertype,zonedist4,bldgfront,sanitdistrict,exempttot,areasource,assesstot,firecomp,edesignum,lot,zonedist1,address,policeprct,ct2010,ext,borocode,notes,sanitsub,taxmap,polidate,ownername,appdate,zonemap,zonedist2,firm07_flag,condono,comarea,basempdate,plutomapid,zonedist3,overlay2,bctcb2020,factryarea,dcasdate,bldgarea,bsmtcode,unitstotal,resarea,borough,geom,masdate,landmark,geometry
14,78.0000000,1003800,10003,1,,,5,40.7281763,3,987262,0,False,1614,6500,,1900,24.4200000,1,1004,4,468000.00000,0,103,,,,102 018,0.00000000000,,4.00000000000,4.37000000000,C7,1004620016,0,False,,38,2,1,,0,-73.9891328,0,,0,0,,2218,6.0000000,25v4,204571,462,22,90.8300000,,4.00000000000,,,,,24.0000000,3,0.00000,2,1919700.00000,E028,,16,R8B,34 EAST 7 STREET,9,38,N,1,,4B,10205,,SEVENTH STREET PROPERTIES ASSOCIATE,,12c,,,,1614,,1,,,10038001003,0,,9684,2,24,8070,MN,,,,
14,100.0000000,1003800,10003,1,,,3,40.7286071,3,987558,0,False,2920,6500,,1900,40.0000000,1,1002,4,394200.00000,0,103,,,,102 018,0.00000000000,,4.00000000000,4.38000000000,C7,1004630028,0,False,,38,2,1,,0,-73.9880647,0,East Village / Lower East Side Historic District,0,0,,4000,6.0000000,25v4,204728,463,19,100.0000000,,4.00000000000,C1-5,,,,40.0000000,3,0.00000,2,2382300.00000,E033,,28,R7A,131 2 AVENUE,9,38,N,1,,4B,10205,,WEST LAKE 127-129 SECOND AVENUE LLC,,12c,,,,2920,,1,,,10038001001,0,,17518,2,24,14598,MN,,,,
14,92.0000000,1003800,10003,1,,,5,40.7285248,3,987541,0,False,2066,6500,,1900,26.0000000,1,1002,4,410400.00000,0,103,,,,102 018,0.00000000000,,4.00000000000,4.77000000000,C7,1004630030,0,False,,38,2,1,,0,-73.9881261,0,East Village / Lower East Side Historic District,0,0,,2600,6.0000000,25v4,204698,463,21,100.0000000,,4.00000000000,C1-5,,,,26.0000000,3,0.00000,2,2632050.00000,E033,,30,R7A,129 2 AVENUE,9,38,N,1,,4B,10205,,WEST LAKE 127-129 SECOND AVENUE LLC,,12c,,,,2066,,1,,,10038001001,0,,12393,2,23,10327,MN,,,,
14,78.0000000,1003800,10003,1,,,5,40.7281433,3,987283,0,False,0,6500,,1900,24.4200000,1,1004,2,180000.00000,0,103,,,,102 018,0.00000000000,,4.00000000000,4.75000000000,C1,1004620017,0,False,,38,2,1,,0,-73.9890570,0,,1984,0,,2218,6.0000000,25v4,204559,462,16,90.8300000,,4.00000000000,,,,,24.0000000,3,0.00000,2,1368000.00000,E028,,17,R8B,36 EAST 7 STREET,9,38,N,1,,4B,10205,,"36 E 7TH ST, LLC",,12c,,,,0,,1,,,10038001003,0,,10536,2,16,10536,MN,,,,
14,98.0000000,1003800,10003,1,,,5,40.7287993,3,987349,0,False,2000,6500,,1900,26.0000000,1,1002,4,292500.00000,0,103,,,,102 018,0.00000000000,,4.00000000000,3.97000000000,C7,1004630021,0,False,,38,2,1,,0,-73.9888188,0,,0,0,,3120,6.0000000,25v4,204798,463,16,120.0000000,,4.00000000000,,,,,26.0000000,3,0.00000,2,2480850.00000,E033,,21,R8B,24 ST MARKS PLACE,9,38,N,1,,4B,10205,,ALLIED XVII LLC,,12c,,,,2000,,1,,,10038001001,0,,12374,2,17,10374,MN,,,,
14,103.0000000,1003800,10003,1,,,5,40.7286950,3,987417,0,False,2357,6500,,1900,26.0000000,1,1002,4,315000.00000,0,103,,,,102 018,0.00000000000,,4.00000000000,4.53000000000,C7,1004630024,0,False,,38,2,1,,0,-73.9885734,0,,1983,0,,3120,6.0000000,25v4,204760,463,24,120.0000000,,4.00000000000,,,,,26.0000000,3,0.00000,2,2086200.00000,E033,,24,R8B,30 ST MARKS PLACE,9,38,N,1,,4B,10205,,"28-34 ST. MARKS, LLC",,12c,,,,2357,,1,,,10038001001,0,,14141,1,25,11784,MN,,,,
14,90.0000000,1003800,10003,1,,,5,40.7284616,3,987529,0,False,2067,6500,,1900,26.0000000,1,1002,4,359100.00000,0,103,,,,102 018,0.00000000000,,4.00000000000,4.77000000000,C7,1004630031,0,False,,38,2,1,,0,-73.9881694,0,East Village / Lower East Side Historic District,0,0,,2600,6.0000000,25v4,204675,463,21,100.0000000,,4.00000000000,C1-5,,,,26.0000000,3,0.00000,2,2426850.00000,E033,,31,R7A,127 2 AVENUE,9,38,N,1,,4B,10205,,WEST LAKE 127-129 SECOND AVENUE LLC,,12c,,,,2067,,1,,,10038001001,0,,12399,2,23,10332,MN,,,,
14,74.0000000,1003800,10003,1,,,3,40.7291807,3,987687,0,False,2660,6500,,1900,46.5800000,1,1000,4,850500.00000,0,103,,,,102 018,0.00000000000,,4.00000000000,4.94000000000,C7,1004640034,0,False,,38,2,1,,0,-73.9875992,0,,1988,0,,3485,6.0000000,25v4,204937,464,19,74.8300000,,4.00000000000,C1-5,,,,47.0000000,3,0.00000,2,3373200.00000,E033,,34,R7A,141 2 AVENUE,9,38,N,1,,4B,10205,,BCC 141 SECOND AVE. LLC,,12c,,,,2660,,1,,,10038001000,0,,17200,2,21,14540,MN,,,,
14,82.0000000,1003800,10003,1,,,5,40.7252557,3,987635,0,False,1809,6500,,1910,25.0000000,1,4000,4,378450.00000,0,103,,,,102 010,0.00000000000,,4.00000000000,4.51000000000,C7,1004450028,0,False,,38,2,1,,0,-73.9877875,0,,0,0,,2404,6.0000000,25v4,203507,445,24,96.1700000,,4.00000000000,,,,,25.0000000,3,0.00000,2,1392300.00000,E028,,28,R8B,124 EAST 4 STREET,9,38,N,1,,3B,10205,,EIGHT COOPER EQUITIES,,12c,,,,1809,,1,,,10038004000,0,,10854,1,26,9045,MN,,,,
14,90.0000000,1003800,10003,1,,,5,40.7263784,3,987414,0,False,3150,6500,,1920,42.8300000,1,5001,4,307350.00000,0,103,,,,102 010,0.00000000000,,4.00000000000,3.99000000000,C7,1004460009,0,False,,38,2,1,,0,-73.9885847,0,,1987,0,,4119,6.0000000,25v4,203916,446,22,96.1700000,,4.00000000000,,,,,43.0000000,3,0.00000,2,2967300.00000,E028,,9,R8B,302 EAST 5 STREET,9,38,N,1,,3B,10205,,302 E 6TH LLC,,12c,,,,3150,,1,,,10038005001,0,,16448,2,25,13298,MN,,,,
14,84.0000000,1003800,10003,1,,,5,40.7267462,3,987492,0,False,2000,6500,,1900,50.0000000,1,5000,4,450000.00000,0,103,,,,102 019,0.00000000000,,4.00000000000,3.89000000000,C7,1004470053,0,False,,38,2,1,,0,-73.9883032,0,,1987,0,,4850,6.0000000,25v4,204050,447,34,97.0000000,,4.00000000000,,,,,50.0000000,3,0.00000,2,2923200.00000,E028,,53,R8B,309 EAST 5 STREET,9,38,N,1,,3B,10205,,309 EAST 5TH STREET,,12c,,,,2000,,1,,,10038005000,0,,18864,2,36,16864,MN,,,,
14,90.0000000,1003800,10003,1,,,3,40.7270482,2,987243,0,False,4550,6500,,1910,48.5000000,1,2000,4,472500.00000,0,103,,,,102 018,0.00000000000,,4.00000000000,5.46000000000,C7,1004610035,0,False,,38,2,1,,0,-73.9892015,400,East Village / Lower East Side Historic District,0,0,,4850,6.0000000,25v4,204160,461,25,100.0000000,,4.00000000000,C2-5,,,,49.0000000,3,0.00000,2,4645350.00000,E028,,35,R7A,87 2 AVENUE,9,38,N,1,,3B,10205,,"UNITED EAST, LLC",,12c,,,,4950,,1,,,10038002000,0,,26460,2,29,21510,MN,,,,
14,80.0000000,1003800,10003,1,,,5,40.7279235,3,987945,0,False,1600,6500,,1900,25.0000000,1,7001,4,209250.00000,0,103,,,,102 019,0.00000000000,,4.00000000000,4.47000000000,C7,1004490018,0,False,,38,2,1,,0,-73.9866686,0,,1988,0,,2437,6.0000000,25v4,204479,449,19,97.5000000,,4.00000000000,,,,,25.0000000,3,0.00000,2,1211850.00000,L011,,18,R8B,58 ST MARKS PLACE,9,38,N,1,,4B,10205,,58 ST. MARKS PLACE LLC,,12c,,,,1600,,1,,,10038007001,0,,10905,1,20,9305,MN,,,,
14,84.0000000,1003800,10003,1,,,5,40.7278192,3,988010,0,False,0,6500,,1900,25.0000000,1,7001,2,382500.00000,0,103,,,,102 019,0.00000000000,,4.00000000000,4.66000000000,C4,1004490021,0,False,,38,2,1,,0,-73.9864341,0,,0,0,,2537,6.0000000,25v4,204441,449,26,101.5000000,,4.00000000000,,,,,25.0000000,3,0.00000,2,1409850.00000,L011,,21,R8B,64 ST MARKS PLACE,9,38,N,1,,4B,10205,,64 ST MARKS PLACE LLC,,12c,,,,0,,1,,,10038007001,0,,11814,1,26,11814,MN,,,,
14,34.0000000,1003800,10003,1,,,5,40.7292631,3,987633,0,True,0,6500,,1900,45.1700000,1,1000,4,146250.00000,0,103,,,,102 018,0.00000000000,,4.00000000000,4.36000000000,C7,1004640033,0,False,,38,2,1,,0,-73.9877940,1488,,1988,0,,2104,6.0000000,25v4,204967,464,12,46.5800000,,4.00000000000,C1-5,,,,45.0000000,3,0.00000,2,1017450.00000,E033,,33,R8B,240 EAST 9 STREET,9,38,N,1,,4B,10205,,"VK REALTY,",,12c,R7A,,,1488,,1,,,10038001000,0,,9180,1,14,7692,MN,,,,
14,78.0000000,1003800,10003,1,,,5,40.7286618,3,987978,0,False,1950,6500,,1910,25.0000000,1,7000,4,180900.00000,0,103,,,,102 019,0.00000000000,,4.00000000000,4.37000000000,C7,1004500014,0,False,,38,2,1,,0,-73.9865494,0,,0,0,,2348,6.0000000,25v4,204748,450,16,93.9200000,,4.00000000000,,,,,25.0000000,3,0.00000,2,1080900.00000,L011,,14,R8B,318 EAST 9 STREET,9,38,N,1,,4B,10205,,MIGDAL16 MANAGEMENT 2010 LLC,,12c,,,,1950,,1,,,10038007000,0,,10260,2,18,8310,MN,,,,
14,92.0000000,1003800,10003,1,,,5,40.7293208,3,987365,0,False,2144,6500,,1900,26.0000000,1,1000,4,661500.00000,0,103,,,,102 018,0.00000000000,,4.00000000000,4.38000000000,C7,1004640051,0,False,,38,2,1,,0,-73.9887610,0,,1983,0,,2934,6.0000000,25v4,204988,464,22,112.8300000,,4.00000000000,,,,,26.0000000,3,0.00000,2,2941200.00000,E033,,51,R8B,17 ST MARKS PLACE,9,38,N,1,,4B,10205,,"GIOIA PROPERTIES, IN",,12c,,,,2144,,1,,,10038001000,0,,12861,2,24,10717,MN,,,,
14,58.0000000,1003800,10003,1,,,3,40.7286153,0,987762,0,False,2016,6500,,1900,42.5000000,1,7000,4,711000.00000,0,103,,,,102 019,0.00000000000,,4.00000000000,4.19000000000,C7,1004500001,0,False,,38,2,1,,0,-73.9873287,0,,0,0,,2890,6.0000000,25v4,204731,450,15,68.0000000,,4.00000000000,C1-5,,,,42.5000000,3,0.00000,2,2551050.00000,L011,,1,R7A,132 2 AVENUE,9,38,N,1,,4B,10205,,SOS REALTY ASSOCIATES LLC,,12c,,,,2016,,1,,,10038007000,0,,12098,2,16,10082,MN,,,,
14,83.0000000,1003800,10003,1,,,5,40.7263235,2,987452,0,False,0,6500,,1920,42.8300000,1,5001,2,441000.00000,0,103,,,,102 010,0.00000000000,,4.00000000000,4.48000000000,C1,1004460011,0,False,,38,2,1,,0,-73.9884476,0,,1988,0,,4119,6.0000000,25v4,203896,446,34,96.1700000,,4.00000000000,,,,,43.0000000,3,0.00000,2,3004650.00000,E028,,11,R8B,306 EAST 5 STREET,9,38,N,1,,3B,10205,,306 E 5TH LLC,,12c,,,,0,,1,,,10038005001,0,,18444,2,34,18444,MN,,,,
14,54.0000000,1003800,10003,2,,,5,40.7261587,3,987858,0,True,0,6500,,1900,55.5000000,1,5000,2,225000.00000,0,103,,,,102 019,0.00000000000,,4.00000000000,6.00000000000,C4,1004470036,0,True,,38,2,1,,0,-73.9869828,0,,2009,0,,2692,6.0000000,25v4,203836,447,28,97.0500000,,4.00000000000,C2-5,,,,26.0000000,3,0.00000,2,2375550.00000,E028,,36,R8B,343 EAST 5 STREET,9,38,N,1,,3B,10205,,343-345 E.5TH ST.LLC,,12c,R7A,,,0,,1,,,10038005000,0,,16164,2,28,16164,MN,,,,
14,81.0000000,1003800,10003,1,,,5,40.7251487,3,987499,0,False,1000,6500,,1900,25.0000000,1,4000,4,159750.00000,0,103,,,,102 010,0.00000000000,,4.00000000000,4.59000000000,C7,1004450047,0,False,,38,2,1,,0,-73.9882782,0,,0,900,,2404,6.0000000,25v4,203468,445,11,96.1700000,,4.00000000000,,,,,25.0000000,3,0.00000,2,1107000.00000,E028,,47,R8B,77 EAST 3 STREET,9,38,N,1,,3B,10205,,77 EAST 3RD REALTY LLC,,12c,,,,1900,,1,,,10038004000,0,,11025,2,14,9125,MN,,,,
14,80.0000000,1003800,10003,1,,,5,40.7252174,3,987455,0,False,0,6500,,1900,25.0000000,1,4000,2,250200.00000,0,103,,,,102 010,0.00000000000,,4.00000000000,4.59000000000,C4,1004450050,0,False,,38,2,1,,0,-73.9884369,0,,1988,0,,2404,6.0000000,25v4,203493,445,24,96.1700000,,4.00000000000,,,,,25.0000000,3,0.00000,2,2097450.00000,E028,,50,R8B,73 EAST 3 STREET,9,38,N,1,,3B,10205,,"73-75 EAST 3RD PARTNERS, LLC",,12c,,,,0,,1,,,10038004000,0,,11025,2,24,11025,MN,,,,
14,80.0000000,1003800,10003,1,,,5,40.7252503,2,987433,0,False,0,6500,,1900,25.0000000,1,4000,2,118350.00000,0,103,,,,102 010,0.00000000000,,4.00000000000,4.59000000000,C6,1004450051,0,False,,38,2,1,,0,-73.9885163,0,,1983,0,,2404,6.0000000,25v4,203505,445,24,96.1700000,,4.00000000000,,,,,25.0000000,3,2290.00000,2,1363500.00000,E028,,51,R8B,71 EAST 3 STREET,9,38,N,1,,3B,10205,,71 E THIRD ST TENANTS CORP,,12c,,,,0,,1,,,10038004000,0,,11046,1,24,11046,MN,,,,
14,85.0000000,1003800,10003,1,,,5,40.7280007,2,986889,0,False,2346,6500,,1930,44.9200000,1,2000,4,308250.00000,0,103,,,,102 018,6.00000000000,,3.44000000000,3.57000000000,C7,1004610009,0,True,,38,2,1,,0,-73.9904786,0,,1988,0,,3946,6.0000000,25v4,204507,461,16,97.0000000,,6.50000000000,,,,,45.0000000,3,0.00000,2,2623950.00000,E028,,9,C6-1,202 EAST 6 STREET,9,38,N,1,,3B,10205,,202 EAST 6TH STREET LLC,,12c,,,,2346,,1,,,10038002000,0,,14075,2,19,11729,MN,,,,
14,83.0000000,1003800,10003,1,,,5,40.7255056,3,987471,0,False,4150,6500,,1900,50.0000000,1,4000,4,756000.00000,0,103,,,,102 010,0.00000000000,,4.00000000000,4.12000000000,C7,1004450020,0,False,,38,2,1,,0,-73.9883792,0,,0,0,,4808,6.0000000,25v4,203598,445,29,96.1700000,,4.00000000000,,,,,50.0000000,3,0.00000,2,3109050.00000,E028,,20,R8B,108 EAST 4 STREET,9,38,N,1,,3B,10205,,108 EAST FOURTH,,12c,,,,4150,,1,,,10038004000,0,,19832,2,31,15682,MN,,,,
14,70.0000000,1003800,10003,1,,,5,40.7249840,3,987609,0,False,0,6500,,1900,25.0000000,1,4000,2,251550.00000,0,103,,,,102 010,0.00000000000,,4.00000000000,4.33000000000,C1,1004450042,0,False,,38,2,1,,0,-73.9878814,0,,2003,0,,2404,6.0000000,25v4,203408,445,15,96.1700000,,4.00000000000,,,X,,25.0000000,3,1007550.00000,2,1007550.00000,E028,,42,R8B,89 EAST 3 STREET,9,38,N,1,,3B,10205,,COOPER SQUARE MUTUAL HOUSING DEVELOPMENT,,12c,,,,0,,1,,,10038004000,0,,10410,1,15,10410,MN,,,,
14,64.0000000,1003800,10003,1,,,5,40.7251047,3,987706,0,False,1560,6500,,1900,24.0000000,1,4000,4,378000.00000,0,103,,,,102 010,0.00000000000,,4.00000000000,3.67000000000,C7,1004450033,2010,False,,38,2,1,,0,-73.9875314,0,,2006,0,,2400,6.0000000,25v4,203452,445,14,100.0000000,,4.00000000000,C2-5,,,,24.0000000,3,0.00000,2,1499850.00000,E028,,33,R7A,57 1 AVENUE,9,38,N,1,,3B,10205,,57 FIRST AVE LLC,,12c,,,,1560,,1,,,10038004000,0,,8800,2,16,7240,MN,,,,
14,81.0000000,1003800,10003,1,,,5,40.7251817,3,987477,0,False,0,6500,,1900,25.0000000,1,4000,2,225000.00000,0,103,,,,102 010,0.00000000000,,4.00000000000,4.59000000000,C4,1004450049,0,False,,38,2,1,,0,-73.9883576,0,,1988,0,,2404,6.0000000,25v4,203480,445,24,96.1700000,,4.00000000000,,,,,25.0000000,3,0.00000,2,2155950.00000,E028,,49,R8B,75 EAST 3 STREET,9,38,N,1,,3B,10205,,"73-75 EAST 3RD PARTNERS, LLC",,12c,,,,0,,1,,,10038004000,0,,11046,2,24,11046,MN,,,,
14,82.0000000,1003800,10003,1,,,5,40.7258925,3,987735,0,False,2050,6500,,1900,25.0000000,1,5001,4,222750.00000,0,103,,,,102 010,0.00000000000,,4.00000000000,4.49000000000,C7,1004460026,0,False,,38,2,1,,0,-73.9874266,0,,1987,0,,2404,6.0000000,25v4,203739,446,22,96.1700000,,4.00000000000,,,,,25.0000000,3,0.00000,2,1401300.00000,E028,,26,R8B,336 EAST 5 STREET,9,38,N,1,,3B,10205,,SE 5 REALTY CORP,,12c,,,,2050,,1,,,10038005001,0,,10788,2,24,8738,MN,,,,
14,76.0000000,1003800,10003,1,,,5,40.7283379,3,987999,0,False,0,6500,,1900,25.0000000,1,7000,2,225000.00000,0,103,,,,102 019,0.00000000000,,4.00000000000,4.63000000000,C1,1004500047,0,False,,38,2,1,,0,-73.9864737,0,,1986,0,,2348,6.0000000,25v4,204630,450,12,93.9200000,,4.00000000000,,,,,25.0000000,3,0.00000,2,1052550.00000,L011,,47,R8B,55 ST MARKS PLACE,9,38,N,1,,4B,10205,,55TH ST MRKS PL RL ETAL,,12c,,,,0,,1,,,10038007000,0,,10868,2,12,10868,MN,,,,
14,61.0000000,1003800,10003,1,,,5,40.7285410,0,988061,0,False,1525,6500,,1900,37.5000000,1,7000,4,425700.00000,0,103,,,,102 019,0.00000000000,,4.00000000000,3.87000000000,C7,1004500018,0,True,,38,2,1,,0,-73.9862499,763,,0,0,,3431,6.0000000,25v4,204704,450,22,93.9200000,,4.00000000000,,,,,37.5000000,3,0.00000,2,2076750.00000,L011,,18,R8B,328 EAST 9 STREET,9,38,N,1,,4B,10205,,328 E 9 ST LLC,,12c,,,,2288,,1,,,10038007000,0,,13282,2,26,10994,MN,,,,
14,113.0000000,1003800,10003,1,,,5,40.7281322,3,987699,0,True,2721,6500,,1920,26.6700000,1,7001,4,576000.00000,0,103,,,,102 019,0.00000000000,,4.00000000000,4.88000000000,C7,1004490004,0,False,,38,2,1,,0,-73.9875561,0,,1978,0,,3343,6.0000000,25v4,204555,449,22,125.0000000,,4.00000000000,C1-5,,,,27.0000000,3,0.00000,2,2579850.00000,L011,,4,R7A,124 2 AVENUE,9,38,N,1,,4B,10205,,"124 SECOND AVENUE, LLC",,12c,R8B,,,2721,,1,,,10038007001,0,,16329,2,24,13608,MN,,,,
14,74.0000000,1003800,10003,1,,,5,40.7286263,3,987491,0,False,1282,6500,,1900,20.0000000,1,1002,4,270000.00000,0,103,,,,102 018,0.00000000000,,4.00000000000,4.18000000000,C7,1004630027,0,False,,38,2,1,,0,-73.9883065,0,,0,0,,1840,6.0000000,25v4,204735,463,11,92.0000000,,4.00000000000,,,,,20.0000000,3,0.00000,2,1849950.00000,E033,,27,R8B,34 1/2 ST MARKS PLACE,9,38,N,1,,4B,10205,,GIOIA RESIDENCES LLC,,12c,,,,1282,,1,,,10038001001,0,,7692,2,12,6410,MN,,,,
14,100.0000000,1003800,10003,1,,,5,40.7291203,3,987649,0,True,2137,6500,,1900,23.2500000,1,1000,4,315450.00000,0,103,,,,102 018,0.00000000000,,4.00000000000,4.60000000000,C7,1004640036,0,False,,38,2,1,,0,-73.9877363,0,,0,0,,2790,6.0000000,25v4,204915,464,20,120.0000000,,4.00000000000,C1-5,,,,23.0000000,3,0.00000,2,1393200.00000,E033,,36,R7A,139 2 AVENUE,9,38,N,1,,4B,10205,,139 SECOND LLC,,12c,R8B,,,2137,,1,,,10038001000,0,,12822,2,21,10685,MN,,,,
14,80.0000000,1001600,10002,1,,,5,40.7148563,0,985930,0,False,2000,7400,,1900,25.0000000,1,3002,4,112500.00000,0,103,,,,101S030,6.00000000000,,3.44000000000,4.83000000000,C7,1002920025,0,False,,16,1,2,,0,-73.9939398,0,,0,0,,2500,6.0000000,25v4,199718,292,12,100.0000000,,0.00000000000,,,,,25.0000000,3,0.00000,2,954000.00000,L006,,25,C6-1G,13 ELDRIDGE STREET,5,16,E,1,,1A,10107,,"13 ELDRIDGE REALTY, INC.",,12d,,,,2000,,1,,,10016003002,0,,12084,0,14,10084,MN,,,,
14,55.0000000,1001600,10002,1,,,5,40.7163684,3,987119,0,False,3500,7400,,1910,24.9200000,1,4000,4,99000.00000,0,103,,,,101N051,6.00000000000,,6.02000000000,4.80000000000,C7,1003100024,2016,True,,16,1,2,,0,-73.9896505,0,,1988,0,,2188,6.0000000,25v4,200269,310,9,87.5000000,,6.50000000000,,,,,25.0000000,3,0.00000,2,1557000.00000,E015,,24,C6-2,43 ESSEX STREET,7,16,N,1,,2B,10107,,43 ESSEX LLC,,12c,,,,3500,,1,,,10016004000,0,,10512,2,10,7012,MN,,,,
14,72.0000000,1001600,10002,1,,,5,40.7163492,3,987019,0,False,2000,7400,,1900,40.0800000,1,4000,4,202500.00000,0,103,,,,101N051,6.00000000000,,6.02000000000,4.30000000000,C7,1003100007,0,True,,16,1,2,,0,-73.9900113,0,,0,0,,3507,6.0000000,25v4,200262,310,27,87.5000000,,6.50000000000,,,,,40.0000000,3,0.00000,2,495000.00000,E015,,7,C6-2,48 LUDLOW STREET,7,16,N,1,,2B,10107,,TIN FAT REALTY CORP,,12c,,,,2000,,1,,,10016004000,0,,15084,2,29,13084,MN,,,,
14,71.0000000,1001600,10002,1,,,5,40.7162394,3,987101,0,False,1962,7400,,1900,25.0000000,1,4000,4,148500.00000,0,103,,,,101N051,6.00000000000,,6.02000000000,4.97000000000,C7,1003100026,0,False,,16,1,2,,0,-73.9897155,0,,0,0,,2188,6.0000000,25v4,200222,310,20,87.5000000,,6.50000000000,,,,,25.0000000,3,0.00000,2,871650.00000,E015,,26,C6-2,39 ESSEX STREET,7,16,N,1,,2B,10107,,"WEI YAN RELATY, INC.",,12c,,,,1962,,1,,,10016004000,0,,10872,2,22,8910,MN,,,,
14,53.0000000,1001600,10002,1,,,5,40.7146505,3,985913,0,False,1377,7400,,1900,25.5000000,1,3002,4,130500.00000,0,103,,,,101S030,6.00000000000,,3.44000000000,4.32000000000,C7,1002920028,0,False,,16,1,2,,0,-73.9940012,0,,0,0,,1912,6.0000000,25v4,199643,292,8,75.0000000,,0.00000000000,,,,,26.0000000,3,0.00000,2,959850.00000,L006,,28,C6-1G,7 ELDRIDGE STREET,5,16,N,1,,1A,10107,,"ZHONG GENG GROUP, LLC",,12d,,,,1377,,1,,,10016003002,0,,8262,2,11,6885,MN,,,,
14,50.0000000,1001600,10002,1,,,3,40.7150182,3,986222,0,False,1900,7400,,1910,47.2500000,1,3003,4,236250.00000,0,103,,,,101S030,6.00000000000,,3.44000000000,4.79000000000,C7,1002930015,0,False,,16,1,2,,0,-73.9928865,0,,0,0,,2339,6.0000000,25v4,199777,293,13,49.5000000,,0.00000000000,,,,,47.0000000,3,0.00000,2,1065600.00000,L006,,15,C6-1G,70 CANAL STREET,5,16,N,1,,2B,10107,,"FRIBERG REALTY COMPANY, LLC",,12d,,,,1900,,1,,,10016003003,0,,11195,2,16,9295,MN,,,,
14,50.0000000,1001600,10002,1,,,3,40.7146915,3,986518,1,False,2316,7400,,1900,46.0000000,1,5006,4,186750.00000,0,103,,,,101N051,6.00000000000,,6.02000000000,6.07000000000,C7,1002940022,0,False,,16,1,2,,0,-73.9918188,0,,0,0,,2316,6.0000000,25v4,199658,294,20,50.1700000,,6.50000000000,,,,,45.0000000,3,0.00000,2,1484100.00000,E015,,22,C6-2,50 CANAL STREET,7,16,N,1,,2B,10107,,FONG LUM CORP,,12d,,,,2317,,1,,,10016005006,0,,14047,2,23,11730,MN,,,,
14,79.0000000,1001600,10002,1,,,5,40.7153448,3,986486,0,False,0,7400,,1900,17.4200000,1,5002,2,571500.00000,0,103,,,,101N051,6.00000000000,,6.02000000000,4.11000000000,C1,1002990030,0,False,,16,1,2,,0,-73.9919341,0,,1999,0,,1895,6.0000000,25v4,199896,299,10,79.0000000,,6.50000000000,,,,,17.0000000,3,0.00000,2,2209950.00000,E015,,30,C6-2,19 ORCHARD STREET,7,16,E,1,,2B,10107,,"NEW YORK MON SUN REALTY DEVELOPMENT, INC .",,12d,,,,0,,1,,,10016005002,0,,7784,2,10,7784,MN,,,,
14,89.0000000,1001600,10002,1,,,5,40.7152077,0,985868,0,False,2400,7400,,1900,30.4200000,1,3002,4,206550.00000,0,103,,,,101S030,6.00000000000,,3.44000000000,4.75000000000,C7,1002920010,0,False,,16,1,2,,0,-73.9941634,0,,0,0,,3042,6.0000000,25v4,199846,292,22,100.0000000,,0.00000000000,,,,,30.4200000,3,0.00000,2,1885500.00000,L006,,10,C6-1G,28 FORSYTH STREET,5,16,N,1,,1A,10107,,ABACUS 28 FORSYTH LLC,,12d,,,,2400,,1,,,10016003002,0,,14442,2,24,12042,MN,,,,
14,87.0000000,1001600,10002,1,,,5,40.7172662,3,986161,0,False,1960,7400,,1900,24.6700000,1,2001,4,34200.00000,0,103,,,,101N050,6.00000000000,,3.44000000000,4.69000000000,C7,1003060009,0,False,,16,1,2,,0,-73.9931063,0,,0,0,,2506,6.0000000,25v4,200596,306,17,100.2500000,,0.00000000000,,,,,25.0000000,3,0.00000,2,322200.00000,L006,,9,C6-1G,78 FORSYTH STREET,5,16,N,1,,1A,10107,,GAIN SUN CORP,,12c,,,,1960,,1,,,10016002001,0,,11760,2,19,9800,MN,,,,
14,50.0000000,1001600,10002,1,,,3,40.7166486,3,986215,1,False,1900,7400,,1913,42.5800000,1,2001,4,144000.00000,0,103,,,,101N050,6.00000000000,,3.44000000000,4.82000000000,C7,1003060035,0,False,,16,1,2,,0,-73.9929116,0,,0,0,,2125,6.0000000,25v4,200371,306,17,50.0000000,,0.00000000000,,,,,42.0000000,3,0.00000,2,774450.00000,L006,,35,C6-1G,107 HESTER STREET,5,16,N,1,,1A,10107,,YONG LI PROPERTY LLC,,12c,,,,1901,,1,,,10016002001,0,,10236,2,20,8335,MN,,,,
14,73.0000000,1001600,10002,1,,,5,40.7164041,3,986882,0,False,0,7400,,1910,25.2500000,1,4001,4,150750.00000,0,103,,,,101N051,6.00000000000,,6.02000000000,4.43000000000,C7,1003090025,0,False,,16,1,2,,0,-73.9905055,0,,1996,1000,,2209,6.0000000,25v4,200282,309,11,87.5000000,,6.50000000000,,,,,25.0000000,3,0.00000,2,832050.00000,E015,,25,C6-2,45 LUDLOW STREET,7,16,N,1,,2B,10107,,"FIVE BRAGONS, INC.",,12c,,,,1000,,1,,,10016004001,0,,9789,2,12,8789,MN,,,,
