name,base_bbl,shape_area,construction_year,ground_elevation,mappluto_bbl,objectid,feature_code,shape_length,height_roof,last_status_type,bin,last_edited_date,geom_source,doitt_id,roof_area_m2_actual,canopy_area_m2,pv_kw_dc,annual_kwh,avg_daily_kwh,psh_daily_kwh,bbl,address,bldgclass,numfloors,yearbuilt,lon,lat
,1003450014,252.92578125,1920,18,1003450014,807017,2100,101.64035674779134,66.64,Constructed,1004138,2017-08-22 17:57:25+00:00,Photogrammetric,844662,145.13,123.36,24.67,30544.0,83.7,3.39,1003450014.0,325 EAST HOUSTON STREET,C4,6.0,1920.0,-73.98275725944679,40.72084871357762
,1003840033,880.046875,2020,17,1003840033,1042517,2100,134.58778777058518,120,Constructed,1090783,2020-07-20 15:48:24+00:00,Other (Manual),1292737,504.99,429.24,85.85,106279.0,291.2,3.39,1003840026.0,243 EAST 2 STREET,,,,-73.98147337848698,40.721027065255626
,1003840008,202.50390625,1920,21,1003840008,664801,2100,64.755591678513142,55.48,Constructed,1004569,2017-08-22 17:55:06+00:00,Photogrammetric,313923,116.2,98.77,19.75,24455.0,67.0,3.39,1003850002.0,21 AVENUE B,,,,-73.98334968420203,40.72180049102419
,1003840007,197.48046875,1900,21,1003840007,275006,2100,64.3354081037682,55.9,Constructed,1004568,2017-08-22 18:37:36+00:00,Photogrammetric,22007,113.32,96.32,19.26,23849.0,65.3,3.39,1003970033.0,14 AVENUE B,,,,-73.98338673755826,40.72175094318546
,1003850058,606.0859375,1958,18,1003850058,319793,2100,101.97370357069792,28.6,Constructed,1004608,2017-08-22 19:18:07+00:00,Photogrammetric,278707,347.78,295.61,59.12,73194.0,200.5,3.39,1003850055.0,230 EAST 2 STREET,,,,-73.98252730054465,40.72186155079331
,1003850034,369.55078125,1900,16,1003850034,892883,2100,98.3346631575017,69.09,Constructed,1004598,2017-08-22 17:53:25+00:00,Photogrammetric,36863,212.05,180.25,36.05,44629.0,122.3,3.39,1003850034.0,31 AVENUE C,C7,6.0,1900.0,-73.98092803157758,40.7216843494364
,1003500064,182.47265625,1910,20,1003500064,307347,2100,54.885914137660066,56.73,Constructed,1004274,2017-08-22 18:19:29+00:00,Photogrammetric,744675,104.7,89.0,17.8,22036.0,60.4,3.39,1003500057.0,309 EAST HOUSTON STREET,,,,-73.98335142970085,40.72089930291255
,1003440060,1073.265625,1900,20,1003440060,350792,2100,140.71508750267688,96.74,Constructed,1079666,2009-02-14 00:00:00+00:00,Photogrammetric,813565,615.89,523.51,104.7,129621.0,355.1,3.39,1003440067.0,89 PITT STREET,,,,-73.98242927698686,40.71913663356168
,1003440064,326.1796875,1920,19,1003440064,552398,2100,94.215509996519742,56.56,Constructed,1004100,2017-08-22 18:12:13+00:00,Photogrammetric,710964,187.18,159.11,31.82,39395.0,107.9,3.39,1003440067.0,89 PITT STREET,,,,-73.98249780465093,40.718933986301806
,1003850049,1215.17578125,2005,16,1003850049,1064641,2100,143.50895523217093,69,Constructed,1087353,2017-08-22 17:44:35+00:00,Other (Manual),996142,697.29,592.69,118.54,146751.0,402.1,3.39,1003850050.0,240 EAST 2 STREET,,,,-73.98169829367973,40.72155571379705
,1003720004,156.671875,1997,12,1003720004,1061976,2100,54.862022777624247,55,Constructed,1087796,2017-08-22 17:58:10+00:00,Other (Manual),969781,89.9,76.42,15.28,18921.0,51.8,3.39,1003720001.0,14 AVENUE C,,,,-73.98073929797815,40.72119832351478
,1003840012,256.015625,1900,20,1003840012,50366,2100,72.268948814548963,54,Constructed,1087845,2017-08-22 19:39:58+00:00,Other (Manual),631200,146.91,124.87,24.97,30918.0,84.7,3.39,1003850002.0,21 AVENUE B,,,,-73.98289600889973,40.721599749784396
,1003450026,388.1796875,1952,22,1003450026,587519,2100,99.464055170846379,15.42,Constructed,1004144,2017-08-22 17:42:36+00:00,Photogrammetric,337845,222.75,189.34,37.87,46879.0,128.4,3.39,1003450029.0,200 STANTON STREET,,,,-73.98284189407701,40.72022359910659
,1003500075,396.21875,1920,22,1003500075,340460,2100,86.025154587428773,67.74,Constructed,1004281,2017-08-22 18:02:09+00:00,Photogrammetric,631148,227.37,193.27,38.65,47853.0,131.1,3.39,1003500075.0,184 STANTON STREET,C4,6.0,1920.0,-73.98370500879429,40.72017291685464
,1003440017,724.5625,1925,20,1003440017,774006,2100,118.09158782414697,67.24,Constructed,1004095,2017-08-22 17:32:03+00:00,Photogrammetric,411180,415.79,353.42,70.68,87506.0,239.7,3.39,1003450029.0,200 STANTON STREET,,,,-73.98306086320041,40.71959713460244
,1003730069,678.97265625,1900,15,1003730069,24825,2100,112.7175846049841,59.96,Constructed,1004407,2017-08-22 17:34:03+00:00,Photogrammetric,145145,389.6,331.16,66.23,81996.0,224.6,3.39,1003850034.0,31 AVENUE C,,,,-73.98027688188773,40.72170644942262
,1003500080,346.93359375,1900,24,1003500080,12016,2100,90.580317535686888,55.5,Constructed,1004284,2017-08-22 19:36:16+00:00,Photogrammetric,479477,199.08,169.22,33.84,41898.0,114.8,3.39,1003500077.0,182 STANTON STREET,,,,-73.98401203579648,40.72030393455731
,1003500048,570.02734375,1923,23,1003500048,651152,2100,107.48235144340755,48.86,Constructed,1004263,2017-08-22 18:45:52+00:00,Photogrammetric,416863,327.09,278.03,55.61,68840.0,188.6,3.39,1003500050.0,6 CLINTON STREET,,,,-73.98386131041394,40.72092777009211
,1003500055,183.46875,1910,22,1003500055,946145,2100,67.7680503689688,64.21,Constructed,1004267,2017-08-22 19:03:12+00:00,Photogrammetric,21876,105.28,89.49,17.9,22157.0,60.7,3.39,1003500051.0,299 EAST HOUSTON STREET,,,,-73.98367076501518,40.721154887401276
,1003970033,479.421875,1925,20,1003970033,213457,2100,94.489244684070371,68.53,Constructed,1004956,2017-08-22 18:20:50+00:00,Photogrammetric,276131,275.09,233.83,46.77,57896.0,158.6,3.39,1003970033.0,14 AVENUE B,C7,6.0,1925.0,-73.98373378004595,40.721989886806604
,1003970038,187.4375,1900,21,1003970038,585119,2100,77.2506790673787,67.22,Constructed,1004959,2017-08-22 17:30:32+00:00,Photogrammetric,758265,107.55,91.42,18.28,22635.0,62.0,3.39,1003970038.0,6 AVENUE B,C7,6.0,1900.0,-73.98389700440646,40.72174110765909
,1003450011,316.6484375,1900,21,1003450011,581865,2100,87.724960673366724,58.58,Constructed,1004135,2017-08-22 19:30:27+00:00,Photogrammetric,257573,181.7,154.44,30.89,38240.0,104.8,3.39,1003450014.0,325 EAST HOUSTON STREET,,,,-73.98300066338554,40.72093426353959
,1003500071,804.82421875,1950,23,1003500071,813077,2100,120.22429266342041,23.37,Constructed,1004279,2017-08-22 18:12:56+00:00,Photogrammetric,451971,461.84,392.56,78.51,97198.0,266.3,3.39,1003500077.0,182 STANTON STREET,,,,-73.98370046981113,40.720445863113945
,1003840026,215.98046875,1900,18,1003840026,546644,2100,63.021047914003631,51.82,Constructed,1004583,2017-08-22 19:09:01+00:00,Photogrammetric,74458,123.93,105.34,21.07,26082.0,71.5,3.39,1003840026.0,243 EAST 2 STREET,C4,6.0,1900.0,-73.98194334612273,40.721213433839736
,1003840029,215.81640625,1961,17,1003840029,159070,2100,63.185270403348412,51.44,Constructed,1004585,2017-08-22 17:37:32+00:00,Photogrammetric,760807,123.84,105.27,21.05,26064.0,71.4,3.39,1003840026.0,243 EAST 2 STREET,,,,-73.98170386440198,40.7211143140162
,1003840012,237.85546875,1900,20,1003840012,1083907,2100,74.0599352421173,54,Constructed,1087843,2017-08-22 17:38:53+00:00,Other (Manual),715890,136.49,116.01,23.2,28725.0,78.7,3.39,1003850002.0,21 AVENUE B,,,,-73.98304915396379,40.72165201371679
,1003440046,110.65625,1900,22,1003440046,997742,2100,42.178556676470592,46.56,Constructed,1079261,2009-02-14 00:00:00+00:00,Photogrammetric,70157,63.5,53.98,10.8,13365.0,36.6,3.39,1003440067.0,89 PITT STREET,,,,-73.98267556536436,40.719138245420524
,1003840017,215.5234375,1900,19,1003840017,994210,2100,63.266632161199759,52.85,Constructed,1004577,2017-08-22 18:23:56+00:00,Photogrammetric,449961,123.67,105.12,21.02,26028.0,71.3,3.39,1003850055.0,230 EAST 2 STREET,,,,-73.98265095339285,40.72151230950283
,1003440013,1089.87890625,1932,21,1003440013,164105,2100,184.43507954908657,65.05,Constructed,1004094,2017-08-22 19:21:24+00:00,Photogrammetric,229731,625.42,531.61,106.32,131626.0,360.6,3.39,1003450029.0,200 STANTON STREET,,,,-73.98331050244576,40.719687752171524
,1003500020,375.2890625,1920,24,1003500020,1042790,2100,97.514297424758041,58.49,Constructed,1004246,2020-09-03 17:03:54+00:00,Photogrammetric,456029,215.35,183.05,36.61,45322.0,124.2,3.39,1003500051.0,299 EAST HOUSTON STREET,,,,-73.98410364127092,40.72123879752164
,1003450013,302.3359375,1920,19,1003450013,991705,2100,80.712221816747586,59.67,Constructed,1004137,2017-08-22 18:23:57+00:00,Photogrammetric,356489,173.49,147.46,29.49,36512.0,100.0,3.39,1003450014.0,325 EAST HOUSTON STREET,,,,-73.98284048364044,40.72088642336768
,1003500041,235.5234375,2000,23,1003500041,584162,2100,66.711570939425357,58.64,Constructed,1087346,2017-08-22 18:28:42+00:00,Photogrammetric,938356,135.15,114.88,22.98,28444.0,77.9,3.39,1003500030.0,168 STANTON STREET,,,,-73.98415102794091,40.72047047102618
,1003440041,485.90234375,2003,21,1003440041,36239,2100,107.98621069301991,75.19,Constructed,1086574,2017-08-22 17:59:20+00:00,Photogrammetric,996292,278.84,237.01,47.4,58684.0,160.8,3.39,1003440076.0,106 RIDGE STREET,,,,-73.98298567656751,40.718912578881756
,1003850035,268.23828125,2000,16,1003850035,641596,2100,72.313685430252889,65.46,Constructed,1086126,2017-08-22 19:29:14+00:00,Photogrammetric,965827,153.92,130.83,26.17,32394.0,88.7,3.39,1003850035.0,29 AVENUE C,C1,6.0,2000.0,-73.98092695315756,40.72159989821933
,1003840016,342.47265625,1900,19,1003840016,910667,2100,89.8126343141348,87.49,Constructed,1004576,2017-08-22 18:25:15+00:00,Photogrammetric,824832,196.52,167.04,33.41,41359.0,113.3,3.39,1003850055.0,230 EAST 2 STREET,,,,-73.98275761247339,40.7215057628686
,1003500054,140.5234375,1910,22,1003500054,707830,2100,51.757959015291071,35.83,Constructed,1004266,2017-08-22 17:28:51+00:00,Photogrammetric,825450,80.63,68.54,13.71,16970.0,46.5,3.39,1003500051.0,299 EAST HOUSTON STREET,,,,-73.98371872336202,40.72119753746673
,1003720012,604.828125,1900,12,1003720012,998242,2100,167.74313707998891,70.12,Constructed,1004356,2017-08-22 17:26:53+00:00,Photogrammetric,155185,347.06,295.0,59.0,73043.0,200.1,3.39,1003720068.0,264 EAST 2 STREET,,,,-73.98027745494026,40.72130542319133
,1003840024,250.234375,1900,18,1003840024,856149,2100,68.773387028298941,50.49,Constructed,1004581,2017-08-22 17:53:59+00:00,Photogrammetric,579512,143.59,122.05,24.41,30220.0,82.8,3.39,1003840026.0,243 EAST 2 STREET,,,,-73.98210817297097,40.7212733814798
,1003840015,278.28515625,1900,19,1003840015,996079,2100,73.951764172817278,55.62,Constructed,1004575,2017-08-22 18:40:58+00:00,Photogrammetric,770507,159.68,135.73,27.15,33607.0,92.1,3.39,1003850055.0,230 EAST 2 STREET,,,,-73.9828172463695,40.72156565348294
,1003450048,4314.17578125,1983,21,1003450048,185324,2100,482.118504569327,55.77,Constructed,1004151,2017-08-22 19:39:25+00:00,Photogrammetric,359517,2475.64,2104.3,420.86,521024.0,1427.5,3.39,1003450029.0,200 STANTON STREET,,,,-73.98227597593608,40.72016953918104
,1003850040,208.41796875,1998,16,1003850040,1063433,2100,57.950243056607334,60,Constructed,1087827,2017-08-22 19:11:20+00:00,Other (Manual),961656,119.59,101.65,20.33,25169.0,69.0,3.39,1003850038.0,21 AVENUE C,,,,-73.98110848015773,40.72126387724488
,1003720005,153.8046875,1998,12,1003720005,1069191,2100,54.564823385518451,54,Constructed,1087814,2017-08-22 19:29:29+00:00,Other (Manual),957641,88.26,75.02,15.0,18574.0,50.9,3.39,1003720001.0,14 AVENUE C,,,,-73.98070435765229,40.72124618427705
,1003450025,226.5,1900,19,1003450025,221751,2100,65.157155032460068,56.14,Constructed,1004143,2017-08-22 17:36:51+00:00,Photogrammetric,774847,129.97,110.48,22.1,27354.0,74.9,3.39,1003450029.0,200 STANTON STREET,,,,-73.98273607451596,40.72026388053881
,1003850055,284.3046875,1910,17,1003850055,222560,2100,80.586636232233616,59.44,Constructed,1004605,2017-08-22 17:49:39+00:00,Photogrammetric,225030,163.14,138.67,27.73,34334.0,94.1,3.39,1003850055.0,230 EAST 2 STREET,C4,6.0,1910.0,-73.98226864573144,40.72174032510365
,1003500073,311.08203125,1963,22,1003500073,854523,2100,73.283726874383134,23.4,Constructed,1004280,2017-08-22 17:53:59+00:00,Photogrammetric,385201,178.51,151.73,30.35,37569.0,102.9,3.39,1003500077.0,182 STANTON STREET,,,,-73.98368651529665,40.72031875672345
,1003450017,976.3046875,2017,18,1003450017,71651,2100,125.02336192245274,125,Constructed,1089961,2017-11-22 20:42:39+00:00,Other (Manual),1282980,560.23,476.19,95.24,117906.0,323.0,3.39,1003450014.0,325 EAST HOUSTON STREET,,,,-73.9825941242487,40.72080501450892
,1003850037,267.953125,2000,16,1003850037,110028,2100,72.29407787133978,65.99,Constructed,1086127,2017-08-22 18:39:52+00:00,Photogrammetric,957762,153.75,130.69,26.14,32358.0,88.7,3.39,1003850037.0,25 AVENUE C,C1,6.0,2000.0,-73.98102045981477,40.721471933299355
,1003440141,1611.375,,23,1003447501,1033681,2100,160.58315652521742,86,Constructed,1090182,2019-01-22 17:36:33+00:00,Other (Manual),1282550,924.68,785.98,157.2,194609.0,533.2,3.39,1003440146.0,42 CLINTON STREET,,,,-73.98455852141271,40.719522416024645
,1003490032,190.32421875,1900,27,1003490032,31750,2100,60.435003595645618,57.9,Constructed,1004234,2017-08-22 18:33:35+00:00,Photogrammetric,439525,109.22,92.84,18.57,22986.0,63.0,3.39,1003490032.0,158 RIVINGTON STREET,C7,6.0,1900.0,-73.9852973352833,40.71930468739949
,1003500031,556.55859375,2005,25,1003500031,828385,2100,99.14132119992729,78.2,Constructed,1087708,2017-08-22 18:30:31+00:00,Photogrammetric,995639,319.38,271.47,54.29,67216.0,184.2,3.39,1003500030.0,168 STANTON STREET,,,,-73.9846468745853,40.72047549720222
,1003500023,291.375,1920,24,1003500023,696656,2100,79.519709472092075,56.18,Constructed,1004249,2017-08-22 18:09:40+00:00,Photogrammetric,213257,167.2,142.12,28.42,35188.0,96.4,3.39,1003500028.0,23 CLINTON STREET,,,,-73.9843761418976,40.7209122103409
,1003550046,311.49609375,1900,28,1003550046,25318,2100,99.173116909644918,65.56,Constructed,1083430,2017-08-22 17:34:03+00:00,Photogrammetric,148453,178.75,151.94,30.39,37619.0,103.1,3.39,1003550046.0,184 NORFOLK STREET,C4,6.0,1900.0,-73.98555687375546,40.72141383254219
,1003500026,794.38671875,2005,26,1003500026,1064583,2100,120.08002023850523,98,Constructed,1088336,2017-08-22 19:05:44+00:00,Other (Manual),996374,455.84,387.46,77.49,95936.0,262.8,3.39,1003500028.0,23 CLINTON STREET,,,,-73.98450387873498,40.72076596164029
,1003500006,310.97265625,1910,26,1003500006,385732,2100,81.152083197318589,57.79,Constructed,1004238,2017-08-22 18:35:31+00:00,Photogrammetric,119673,178.44,151.67,30.33,37554.0,102.9,3.39,1003500007.0,178 SUFFOLK STREET,,,,-73.98479901001798,40.72103811024868
,1003480053,426.6796875,1920,24,1003480053,39268,2100,110.81582529286835,67.7,Constructed,1004204,2017-08-22 18:32:46+00:00,Photogrammetric,725278,244.86,208.13,41.63,51533.0,141.2,3.39,1003480053.0,173 RIVINGTON STREET,C6,6.0,1920.0,-73.98470573858808,40.71878987537125
,1003490001,163.09765625,1930,27,1003497501,431294,2100,57.538244721859108,53,Constructed,1086115,2017-08-22 19:37:13+00:00,Other (Manual),957653,93.59,79.55,15.91,19697.0,54.0,3.39,1003490026.0,61 CLINTON STREET,,,,-73.98544411814586,40.71976884744843
,1003480021,389.08984375,1920,25,1003480021,271914,2100,98.948239964242759,68.9,Constructed,1004177,2017-08-22 18:02:55+00:00,Photogrammetric,438892,223.28,189.79,37.96,46992.0,128.7,3.39,1003480021.0,163 RIVINGTON STREET,C7,6.0,1920.0,-73.98528816872665,40.7189412088844
,1003500030,309.78515625,1920,25,1003500030,907137,2100,78.917355293162373,69,Constructed,1004252,2017-08-22 18:25:15+00:00,Photogrammetric,751151,177.76,151.1,30.22,37412.0,102.5,3.39,1003500030.0,168 STANTON STREET,C7,6.0,1920.0,-73.98452623494826,40.72043000333585
,1003490001,161.22265625,1930,27,1003497501,365270,2100,57.360017511052348,53,Constructed,1086116,2017-08-22 19:10:44+00:00,Other (Manual),917572,92.52,78.64,15.73,19471.0,53.3,3.39,1003490026.0,61 CLINTON STREET,,,,-73.9854185913323,40.71981772149734
,1003500007,374,1910,24,1003500007,200739,2100,92.627468823465847,73.69,Constructed,1004239,2017-08-22 19:19:52+00:00,Photogrammetric,512110,214.61,182.42,36.48,45167.0,123.7,3.39,1003500007.0,178 SUFFOLK STREET,C6,6.0,1910.0,-73.98474104901047,40.7210962233462
,1003500004,766.2578125,1950,27,1003500004,47852,2100,117.43073297901383,23,Constructed,1004237,2017-08-22 18:56:22+00:00,Other (Manual),253298,439.7,373.74,74.75,92539.0,253.5,3.39,1003500007.0,178 SUFFOLK STREET,,,,-73.98483648129728,40.72086478436281
,1003530054,2261.265625,1900,30,1003530054,530765,2100,244.56639484647945,89.99,Constructed,1004301,2017-08-22 17:43:20+00:00,Photogrammetric,624825,1297.64,1103.0,220.6,273102.0,748.2,3.39,1003480007.0,110 SUFFOLK STREET,,,,-73.98627863168251,40.719105001908574
,1003550045,257.9375,2004,28,1003550045,254079,2100,71.238372397796667,60.81,Constructed,1004331,2017-08-22 17:48:52+00:00,Photogrammetric,938271,148.01,125.81,25.16,31150.0,85.3,3.39,1003550044.0,178 NORFOLK STREET,,,,-73.98562420117504,40.72135995914441
,1003500029,236.7109375,1920,26,1003500029,262693,2100,67.482955063866726,54.37,Constructed,1004251,2017-08-22 19:38:06+00:00,Photogrammetric,564724,135.83,115.46,23.09,28587.0,78.3,3.39,1003500028.0,23 CLINTON STREET,,,,-73.98451907125688,40.72058686417503
,1003490015,267.55078125,1910,25,1003490015,541976,2100,72.941613677068517,53.2,Constructed,1004218,2017-08-22 17:43:00+00:00,Photogrammetric,318083,153.53,130.5,26.1,32312.0,88.5,3.39,1003500030.0,168 STANTON STREET,,,,-73.98501768431571,40.720241014148584
,1003490018,322.47265625,1900,25,1003490018,574913,2100,97.367152273091151,60.71,Constructed,1004221,2017-08-22 18:12:01+00:00,Photogrammetric,573918,185.05,157.29,31.46,38945.0,106.7,3.39,1003500030.0,168 STANTON STREET,,,,-73.98478059820204,40.7201301351349
,1003540080,7835.25390625,1975,29,1003540080,134665,2100,530.207136184629,47,Constructed,1004323,2017-08-22 17:58:35+00:00,Other (Manual),603728,4496.14,3821.72,764.34,946258.0,2592.5,3.39,,,,,,-73.98597147761349,40.720190490254296
,1003440173,402.75,1925,23,1003440173,748279,2100,99.481796388800049,69.49,Constructed,1004125,2017-08-22 17:44:36+00:00,Photogrammetric,828660,231.12,196.45,39.29,48641.0,133.3,3.39,1003440173.0,72 CLINTON STREET,C6,6.0,1925.0,-73.98484613817224,40.719163253212656
,1003490001,157.7109375,1930,27,1003497501,51894,2100,57.025222696570076,53,Constructed,1086114,2017-08-22 17:37:52+00:00,Other (Manual),969790,90.5,76.93,15.39,19047.0,52.2,3.39,1003490026.0,61 CLINTON STREET,,,,-73.98546936803747,40.71972050285258
,1003480019,388.39453125,1910,25,1003480019,13461,2100,96.985777592948722,48.58,Constructed,1004175,2017-08-22 19:35:50+00:00,Photogrammetric,141318,222.88,189.45,37.89,46908.0,128.5,3.39,1003480021.0,163 RIVINGTON STREET,,,,-73.9854627749245,40.7189950843532
,1003550070,172.953125,1900,27,1003550070,22397,2100,62.231444826633812,55.48,Constructed,1077469,2017-08-22 19:35:08+00:00,Photogrammetric,190179,99.25,84.36,16.87,20887.0,57.2,3.39,1003550067.0,157 SUFFOLK STREET,,,,-73.98536448616586,40.72076903825308
,1003480014,147.953125,1910,27,1003480014,450796,2100,53.4086408825078,37.4,Constructed,1004171,2017-08-22 17:59:47+00:00,Photogrammetric,233515,84.9,72.17,14.43,17869.0,49.0,3.39,1003490032.0,158 RIVINGTON STREET,,,,-73.98579975133033,40.71916881947226
,1003550069,376.46875,1920,28,1003550069,517579,2100,94.266383690351034,59.21,Constructed,1004343,2017-08-22 17:45:08+00:00,Photogrammetric,401913,216.03,183.62,36.72,45465.0,124.6,3.39,1003550067.0,157 SUFFOLK STREET,,,,-73.98540642971639,40.72084893551055
,1003490025,256.203125,1910,26,1003490025,764138,2100,71.371167533391372,56.77,Constructed,1004228,2017-08-22 19:10:44+00:00,Photogrammetric,112243,147.02,124.97,24.99,30942.0,84.8,3.39,1003490026.0,61 CLINTON STREET,,,,-73.98501795993162,40.719624430105824
,1003490014,259.6484375,1920,26,1003490014,938405,2100,72.3400366746497,52.9,Constructed,1004217,2017-08-22 19:26:02+00:00,Photogrammetric,436134,148.99,126.64,25.33,31357.0,85.9,3.39,1003500030.0,168 STANTON STREET,,,,-73.98510162571935,40.720265722566964
,1003490026,307.3046875,1920,26,1003490026,262366,2100,98.691020156767891,62.21,Constructed,1004229,2017-08-22 18:56:23+00:00,Photogrammetric,766458,176.34,149.89,29.98,37113.0,101.7,3.39,1003490026.0,61 CLINTON STREET,C4,6.0,1920.0,-73.9850885980641,40.7195737265531
,1003440151,221.62890625,1910,24,1003440151,662597,2100,64.656994458150407,54.43,Constructed,1004118,2017-08-22 19:06:12+00:00,Photogrammetric,87144,127.18,108.1,21.62,26766.0,73.3,3.39,1003440154.0,141 ATTORNEY STREET,,,,-73.98417119211936,40.719994643519264
,1003480015,135.84375,1910,26,1003480015,996680,2100,52.124337579390527,37.41,Constructed,1004172,2017-08-22 18:23:56+00:00,Photogrammetric,776116,77.95,66.26,13.25,16406.0,44.9,3.39,1003480021.0,163 RIVINGTON STREET,,,,-73.98573699786272,40.719149788744886
,1003550073,166.39453125,1900,27,1003550073,472452,2100,55.128177926186076,49.21,Constructed,1004346,2017-08-22 18:33:34+00:00,Photogrammetric,195621,95.48,81.16,16.23,20095.0,55.1,3.39,1003550067.0,157 SUFFOLK STREET,,,,-73.98560184221644,40.72072123198967
,1003550040,218.62109375,1900,28,1003550040,345881,2100,63.662360873157688,57.34,Constructed,1077183,2017-08-22 18:01:58+00:00,Photogrammetric,812954,125.45,106.63,21.33,26402.0,72.3,3.39,1003550044.0,178 NORFOLK STREET,,,,-73.98581094073312,40.721046801890225
,1003440168,325.06640625,1920,22,1003440168,432222,2100,95.897584918670589,60.73,Constructed,1004120,2017-08-22 18:34:07+00:00,Photogrammetric,110854,186.54,158.56,31.71,39260.0,107.6,3.39,1003440173.0,72 CLINTON STREET,,,,-73.98435584042777,40.71907063541494
,1003500008,1789.75,1926,25,1003500008,1056949,2100,231.85249272656026,39,Constructed,1004240,2017-08-22 17:52:38+00:00,Other (Manual),623866,1027.0,872.95,174.59,216142.0,592.2,3.39,1003500007.0,178 SUFFOLK STREET,,,,-73.98457806294601,40.72118500702124
