bbl,address,bldgclass,numfloors,yearbuilt,roof_area_m2_actual,canopy_area_m2,pv_kw_dc,annual_kwh,avg_daily_kwh,psh_daily_kwh,lon,lat
,,,,,173.78,147.71,29.54,36573.0,100.2,3.39,-73.98032401670534,40.72370407982986
,,,,,124.81,106.09,21.22,26268.0,72.0,3.39,-73.98294988158153,40.724437416045284
,,,,,162.66,138.27,27.65,34234.0,93.8,3.39,-73.98179568606024,40.72198436088296
,,,,,42.75,36.34,7.27,8998.0,24.7,3.39,-73.98211329475414,40.72267860339628
,,,,,117.86,100.18,20.04,24805.0,68.0,3.39,-73.98301081216479,40.72367612663284
,,,,,226.68,192.68,38.54,47707.0,130.7,3.39,-73.98283326342273,40.72445567977276
,,,,,84.52,71.84,14.37,17789.0,48.7,3.39,-73.98229235592149,40.72255278206325
,,,,,190.83,162.21,32.44,40162.0,110.0,3.39,-73.98303792813762,40.72326089181832
,,,,,141.38,120.18,24.04,29756.0,81.5,3.39,-73.98299840337754,40.7229763984441
,,,,,179.43,152.51,30.5,37762.0,103.5,3.39,-73.98132251800536,40.72449132645063
,,,,,102.11,86.79,17.36,21490.0,58.9,3.39,-73.98244321180398,40.72305563547875
,,,,,180.35,153.3,30.66,37957.0,104.0,3.39,-73.9830628574841,40.722926196846856
,,,,,96.56,82.08,16.42,20323.0,55.7,3.39,-73.98202132882669,40.72484810905305
,,,,,171.51,145.78,29.16,36096.0,98.9,3.39,-73.98309268293285,40.72286211881318
,,,,,186.55,158.57,31.71,39261.0,107.6,3.39,-73.98206905221895,40.72286902234552
,,,,,51.82,44.04,8.81,10905.0,29.9,3.39,-73.98184337434358,40.724712089726665
,,,,,201.67,171.42,34.28,42444.0,116.3,3.39,-73.98083256010909,40.72395196010391
,,,,,112.57,95.69,19.14,23692.0,64.9,3.39,-73.98320459093893,40.72416048532251
,,,,,673.62,572.58,114.52,141771.0,388.4,3.39,-73.9817441728322,40.72275371054783
,,,,,296.45,251.99,50.4,62392.0,170.9,3.39,-73.98101275587477,40.72366199114845
,,,,,128.26,109.02,21.8,26993.0,74.0,3.39,-73.98270734304597,40.72477146710815
,,,,,230.18,195.65,39.13,48443.0,132.7,3.39,-73.9829361721302,40.72402996792736
,,,,,191.8,163.03,32.61,40367.0,110.6,3.39,-73.9831499885492,40.72203954304385
,,,,,127.29,108.19,21.64,26789.0,73.4,3.39,-73.98118507359229,40.724751748138345
,,,,,542.67,461.27,92.25,114211.0,312.9,3.39,-73.98208344666085,40.72204392857418
,,,,,181.29,154.09,30.82,38154.0,104.5,3.39,-73.9809569333052,40.72284867499102
,,,,,123.53,105.0,21.0,25998.0,71.2,3.39,-73.98302867954327,40.724470197807925
,,,,,159.97,135.98,27.2,33667.0,92.2,3.39,-73.98152496109306,40.722636453218534
,,,,,166.13,141.21,28.24,34963.0,95.8,3.39,-73.98222387047163,40.72294187774346
,,,,,292.48,248.61,49.72,61556.0,168.6,3.39,-73.98387112396227,40.72328603576797
,,,,,127.61,108.47,21.69,26857.0,73.6,3.39,-73.98358422086316,40.7247026821518
,,,,,57.69,49.03,9.81,12141.0,33.3,3.39,-73.98561275570869,40.722555552857415
,,,,,121.67,103.42,20.68,25607.0,70.2,3.39,-73.98401746804056,40.72452932261351
,,,,,280.2,238.17,47.63,58970.0,161.6,3.39,-73.98329258297437,40.723382513604186
,,,,,131.56,111.82,22.36,27687.0,75.9,3.39,-73.98626483634689,40.72276064338853
,,,,,283.44,240.92,48.18,59652.0,163.4,3.39,-73.98343049561024,40.7238871173146
,,,,,76.34,64.89,12.98,16067.0,44.0,3.39,-73.98418783709677,40.7221760617679
,,,,,264.23,224.59,44.92,55609.0,152.4,3.39,-73.98465932799844,40.722769116688944
,,,,,229.77,195.3,39.06,48357.0,132.5,3.39,-73.98520795589187,40.72297002103426
,,,,,115.52,98.19,19.64,24312.0,66.6,3.39,-73.98450809930796,40.72268408772164
,,,,,232.98,198.03,39.61,49032.0,134.3,3.39,-73.98640773392243,40.72256629355903
,,,,,120.14,102.12,20.42,25285.0,69.3,3.39,-73.9838640668387,40.724032019761076
,,,,,145.58,123.74,24.75,30639.0,83.9,3.39,-73.98417675802501,40.72417330353569
,,,,,282.78,240.36,48.07,59513.0,163.0,3.39,-73.98425625314513,40.72260003656949
,,,,,172.38,146.53,29.31,36280.0,99.4,3.39,-73.98415645138307,40.72254541304447
,,,,,162.18,137.86,27.57,34133.0,93.5,3.39,-73.98376957455449,40.72280594038613
,,,,,158.94,135.1,27.02,33450.0,91.6,3.39,-73.98522605087409,40.723294239135896
,,,,,162.89,138.46,27.69,34282.0,93.9,3.39,-73.9833251919838,40.722546821685704
,,,,,1925.8,1636.93,327.39,405305.0,1110.4,3.39,-73.98429750910158,40.72364248330613
,,,,,826.65,702.65,140.53,173977.0,476.7,3.39,-73.98544339701895,40.723956441411254
,,,,,159.19,135.31,27.06,33504.0,91.8,3.39,-73.98369426047347,40.72277402782269
,,,,,126.06,107.15,21.43,26531.0,72.7,3.39,-73.98378634014007,40.723999010039705
,,,,,47.42,40.3,8.06,9979.0,27.3,3.39,-73.9862323404674,40.72286925490109
,,,,,828.8,704.48,140.9,174430.0,477.9,3.39,-73.98526190116391,40.72420695628414
,,,,,211.45,179.73,35.95,44502.0,121.9,3.39,-73.9832810660299,40.723057229798854
,,,,,49.8,42.33,8.47,10480.0,28.7,3.39,-73.98562755068998,40.72426935036863
,,,,,289.01,245.66,49.13,60826.0,166.6,3.39,-73.98341008881381,40.723087751430775
,,,,,594.36,505.2,101.04,125088.0,342.7,3.39,-73.98566525654195,40.72272112644305
,,,,,118.78,100.96,20.19,24999.0,68.5,3.39,-73.98337777277567,40.722418088078314
,,,,,132.74,112.83,22.57,27937.0,76.5,3.39,-73.98394131011926,40.724494102254745
,,,,,721.49,613.27,122.65,151845.0,416.0,3.39,-73.9863523163317,40.72301214631633
,,,,,54.56,46.38,9.28,11484.0,31.5,3.39,-73.98456356914036,40.72296839584108
,,,,,204.45,173.78,34.76,43028.0,117.9,3.39,-73.98467366754855,40.72357137226917
,,,,,466.13,396.21,79.24,98102.0,268.8,3.39,-73.98368558228832,40.72319118266523
,,,,,195.56,166.22,33.24,41157.0,112.8,3.39,-73.98437386629759,40.722179335979234
,,,,,128.18,108.95,21.79,26976.0,73.9,3.39,-73.9837078855141,40.724394969487996
,,,,,1137.16,966.59,193.32,239327.0,655.7,3.39,-73.98363032288978,40.72233453201759
,,,,,60.68,51.58,10.32,12772.0,35.0,3.39,-73.98448399705397,40.72293467916043
,,,,,1171.51,995.78,199.16,246556.0,675.5,3.39,-73.9843782102885,40.72446041098112
,,,,,252.28,214.44,42.89,53095.0,145.5,3.39,-73.98590614980897,40.72373947204994
,,,,,307.39,261.28,52.26,64694.0,177.2,3.39,-73.98395473173956,40.72248204627236
,,,,,108.2,91.97,18.39,22773.0,62.4,3.39,-73.98444556321537,40.72312997792596
,,,,,127.84,108.67,21.73,26906.0,73.7,3.39,-73.98409207950947,40.72333467253981
,,,,,174.58,148.4,29.68,36743.0,100.7,3.39,-73.98488032778265,40.722871851727575
,,,,,501.01,425.86,85.17,105442.0,288.9,3.39,-73.98403434326481,40.722050183173124
,,,,,1064.07,904.46,180.89,223944.0,613.5,3.39,-73.98459582607498,40.72393565574691
,,,,,148.28,126.04,25.21,31208.0,85.5,3.39,-73.98623140841495,40.722806577565834
,,,,,106.12,90.2,18.04,22333.0,61.2,3.39,-73.9833209476584,40.72423063984948
,,,,,123.43,104.91,20.98,25977.0,71.2,3.39,-73.98378600527212,40.7244281462197
,,,,,124.93,106.19,21.24,26292.0,72.0,3.39,-73.98325852942112,40.72378840982824
,,,,,252.28,214.44,42.89,53095.0,145.5,3.39,-73.98613959995906,40.723837808462534
,,,,,247.09,210.03,42.01,52003.0,142.5,3.39,-73.9848135405142,40.72234268599983
,,,,,227.42,193.31,38.66,47863.0,131.1,3.39,-73.98545799580705,40.723055362421924
,,,,,111.42,94.71,18.94,23449.0,64.2,3.39,-73.9842650289984,40.72218903160556
,,,,,138.95,118.11,23.62,29244.0,80.1,3.39,-73.98351818678096,40.723128124230236
,,,,,91.48,77.76,15.55,19253.0,52.7,3.39,-73.9845902453479,40.722684590203485
,,,,,129.06,109.7,21.94,27162.0,74.4,3.39,-73.98362801660889,40.72436105018583
,,,,,123.39,104.88,20.98,25969.0,71.1,3.39,-73.98339220680974,40.72426090308591
,,,,,453.33,385.33,77.07,95407.0,261.4,3.39,-73.98521239877518,40.72318580934237
,,,,,107.29,91.19,18.24,22580.0,61.9,3.39,-73.98428631425246,40.72306250054258
,,,,,86.27,73.33,14.67,18156.0,49.7,3.39,-73.98513011396957,40.72289960166316
,,,,,280.52,238.44,47.69,59038.0,161.7,3.39,-73.98439426974974,40.722658777872354
,,,,,296.75,252.24,50.45,62454.0,171.1,3.39,-73.98407996206929,40.723483391564265
,,,,,131.73,111.97,22.39,27724.0,76.0,3.39,-73.98370935447406,40.7239620369492
,,,,,67.74,57.58,11.52,14256.0,39.1,3.39,-73.98613168031628,40.72282685345341
,,,,,175.24,148.95,29.79,36880.0,101.0,3.39,-73.98325742955421,40.72266929878164
,,,,,187.44,159.32,31.86,39448.0,108.1,3.39,-73.9861285125239,40.72290562094107
,,,,,137.93,117.24,23.45,29028.0,79.5,3.39,-73.98581247643676,40.723327708450036
,,,,,233.94,198.85,39.77,49235.0,134.9,3.39,-73.98562852154168,40.722351230886105
,,,,,54.41,46.25,9.25,11451.0,31.4,3.39,-73.9844045331578,40.72290100812208
,,,,,656.51,558.04,111.61,138170.0,378.5,3.39,-73.98412730469384,40.72293418385496
,,,,,165.96,141.06,28.21,34928.0,95.7,3.39,-73.98363132521371,40.72272315072495
,,,,,168.26,143.02,28.6,35413.0,97.0,3.39,-73.9850239133651,40.72285859371116
,,,,,187.92,159.74,31.95,39551.0,108.4,3.39,-73.98454702373742,40.72225683421072
,,,,,261.77,222.5,44.5,55091.0,150.9,3.39,-73.98496716486939,40.72248579975992
,,,,,252.28,214.44,42.89,53095.0,145.5,3.39,-73.98637819549137,40.72393831117345
,,,,,120.14,102.12,20.42,25285.0,69.3,3.39,-73.98328288443835,40.724174202202995
,,,,,125.49,106.66,21.33,26410.0,72.4,3.39,-73.98333949642124,40.72380485300808
,,,,,121.57,103.34,20.67,25586.0,70.1,3.39,-73.98426107310604,40.72419500526063
,,,,,123.57,105.03,21.01,26006.0,71.2,3.39,-73.98401268384696,40.723301223459494
,,,,,126.46,107.49,21.5,26615.0,72.9,3.39,-73.98342591313059,40.72463682340712
,,,,,303.33,257.83,51.57,63840.0,174.9,3.39,-73.98574322105081,40.723422872062805
,,,,,322.4,274.04,54.81,67853.0,185.9,3.39,-73.98388313550177,40.722854060255
,,,,,160.31,136.27,27.25,33739.0,92.4,3.39,-73.98336673513165,40.722490072467515
,,,,,150.3,127.76,25.55,31633.0,86.7,3.39,-73.98322839515419,40.722995796670666
,,,,,198.93,169.09,33.82,41868.0,114.7,3.39,-73.98446154911866,40.72221630968495
,,,,,113.95,96.86,19.37,23982.0,65.7,3.39,-73.98355810606694,40.72390242249644
,,,,,265.68,225.83,45.17,55915.0,153.2,3.39,-73.98532599835254,40.72308515624245
,,,,,864.39,734.73,146.95,181920.0,498.4,3.39,-73.9835349908172,40.723465770171956
,,,,,115.13,97.86,19.57,24231.0,66.4,3.39,-73.98583570196836,40.72325637460925
,,,,,128.07,108.86,21.77,26955.0,73.8,3.39,-73.98334799898798,40.72460034416193
,,,,,125.96,107.06,21.41,26509.0,72.6,3.39,-73.98635163335932,40.72262179316665
,,,,,258.33,219.58,43.92,54368.0,149.0,3.39,-73.98478669417955,40.72281535537211
,,,,,117.15,99.58,19.92,24656.0,67.6,3.39,-73.98608360210395,40.72296733404999
,,,,,125.22,106.44,21.29,26353.0,72.2,3.39,-73.98346939594587,40.7242936851787
,,,,,130.45,110.88,22.18,27454.0,75.2,3.39,-73.98632799631675,40.722670221477
,,,,,893.97,759.88,151.98,188145.0,515.5,3.39,-73.98480488356239,40.72323404804937
,,,,,119.22,101.34,20.27,25091.0,68.7,3.39,-73.9836672508145,40.72473105017439
,,,,,239.15,203.28,40.66,50332.0,137.9,3.39,-73.98405552450565,40.72254817112664
,,,,,122.75,104.34,20.87,25835.0,70.8,3.39,-73.98374529481791,40.72476351806175
,,,,,281.29,239.1,47.82,59200.0,162.2,3.39,-73.98512725766112,40.72342988566127
,,,,,128.3,109.05,21.81,27002.0,74.0,3.39,-73.98354810971364,40.72432711411803
,,,,,709.51,603.08,120.62,149323.0,409.1,3.39,-73.98583571654743,40.72240487427081
,,,,,128.99,109.64,21.93,27148.0,74.4,3.39,-73.98402417180333,40.72409573707238
,,,,,127.36,108.26,21.65,26805.0,73.4,3.39,-73.9836315037943,40.72392897465136
,,,,,122.01,103.71,20.74,25679.0,70.4,3.39,-73.98386221185476,40.724460509990884
,,,,,149.77,127.3,25.46,31520.0,86.4,3.39,-73.98518694296136,40.72334766278722
,,,,,830.92,706.28,141.26,174875.0,479.1,3.39,-73.98493162180918,40.724768360761885
,,,,,119.66,101.71,20.34,25184.0,69.0,3.39,-73.98436577837897,40.72309617107023
,,,,,161.68,137.43,27.49,34028.0,93.2,3.39,-73.98488394781519,40.72240119296858
,,,,,128.32,109.07,21.81,27007.0,74.0,3.39,-73.98394250765429,40.72406533296421
,,,,,141.46,120.24,24.05,29772.0,81.6,3.39,-73.98629744928533,40.7227158289999
,,,,,2329.0,1979.65,395.93,490161.0,1342.9,3.39,-73.98488124597152,40.72210068781843
,,,,,86.07,73.16,14.63,18114.0,49.6,3.39,-73.98605363772054,40.72300850892537
,,,,,230.71,196.1,39.22,48555.0,133.0,3.39,-73.98406618649526,40.724179050445
,,,,,118.36,100.61,20.12,24910.0,68.2,3.39,-73.98350488138014,40.72466967575266
,,,,,231.76,197.0,39.4,48777.0,133.6,3.39,-73.98542402283607,40.722648678956915
,,,,,278.29,236.55,47.31,58569.0,160.5,3.39,-73.98559775098806,40.72361865027989
,,,,,329.16,279.79,55.96,69275.0,189.8,3.39,-73.98465609631815,40.72233603780226
,,,,,445.42,378.61,75.72,93743.0,256.8,3.39,-73.98477890505185,40.723838112459234
,,,,,166.74,141.73,28.35,35092.0,96.1,3.39,-73.98328282274677,40.722604698959046
,,,,,590.12,501.61,100.32,124198.0,340.3,3.39,-73.98527054507508,40.72255779204479
,,,,,659.34,560.44,112.09,138765.0,380.2,3.39,-73.98488302243184,40.723695063225755
,,,,,130.65,111.05,22.21,27496.0,75.3,3.39,-73.98326846230279,40.72456725535122
,,,,,155.95,132.55,26.51,32820.0,89.9,3.39,-73.98578006844023,40.72254808489741
,,,,,141.83,120.55,24.11,29849.0,81.8,3.39,-73.98567335343334,40.72351887635772
,,,,,159.12,135.25,27.05,33489.0,91.7,3.39,-73.9818494291197,40.72482162322211
,,,,,166.25,141.31,28.26,34988.0,95.9,3.39,-73.98491784667044,40.726433777331366
,,,,,81.64,69.39,13.88,17181.0,47.1,3.39,-73.98384685079706,40.72632014425452
,,,,,167.05,141.99,28.4,35158.0,96.3,3.39,-73.98077559675896,40.72744880004225
,,,,,203.45,172.93,34.59,42818.0,117.3,3.39,-73.98351356316927,40.72705912898618
,,,,,141.41,120.2,24.04,29760.0,81.5,3.39,-73.98031267681579,40.72723344310194
,,,,,162.65,138.25,27.65,34231.0,93.8,3.39,-73.98531427928043,40.726602855388215
,,,,,173.45,147.43,29.49,36505.0,100.0,3.39,-73.98390519234808,40.72601292406906
,,,,,48.23,40.99,8.2,10150.0,27.8,3.39,-73.98393046740856,40.72490104856791
,,,,,265.2,225.42,45.08,55813.0,152.9,3.39,-73.98362472554305,40.72548903019872
,,,,,146.74,124.73,24.95,30882.0,84.6,3.39,-73.98460798743163,40.726297479064996
,,,,,121.67,103.42,20.68,25606.0,70.2,3.39,-73.98266862451715,40.72510924582037
,,,,,148.3,126.06,25.21,31211.0,85.5,3.39,-73.98476890752036,40.72635796607966
,,,,,152.92,129.98,26.0,32184.0,88.2,3.39,-73.98515805560464,40.726530736189204
,,,,,246.69,209.69,41.94,51918.0,142.2,3.39,-73.98404804562274,40.72586734461598
,,,,,346.04,294.13,58.83,72827.0,199.5,3.39,-73.98504691307619,40.72617032689184
,,,,,218.92,186.08,37.22,46074.0,126.2,3.39,-73.98379184721759,40.726752415603535
,,,,,321.16,272.99,54.6,67592.0,185.2,3.39,-73.98045520114111,40.72572069314289
,,,,,390.12,331.6,66.32,82105.0,224.9,3.39,-73.9822820681561,40.725353309807396
,,,,,142.82,121.4,24.28,30058.0,82.4,3.39,-73.98054900051031,40.72733696831389
,,,,,158.81,134.99,27.0,33424.0,91.6,3.39,-73.98496143208668,40.72609460367648
,,,,,119.48,101.56,20.31,25146.0,68.9,3.39,-73.98569887912214,40.72659294387453
,,,,,190.76,162.14,32.43,40147.0,110.0,3.39,-73.98475217828714,40.72715380779243
,,,,,249.22,211.84,42.37,52451.0,143.7,3.39,-73.98430914648364,40.72659712110653
,,,,,176.62,150.12,30.02,37171.0,101.8,3.39,-73.9849200906553,40.72721427251226
,,,,,133.58,113.54,22.71,28112.0,77.0,3.39,-73.98293878415419,40.727249782568805
,,,,,126.39,107.43,21.49,26600.0,72.9,3.39,-73.98250932501554,40.725044694313766
,,,,,191.79,163.02,32.6,40364.0,110.6,3.39,-73.98470816770272,40.72601406065153
,,,,,126.99,107.94,21.59,26726.0,73.2,3.39,-73.98259032380791,40.72507630457519
,,,,,122.7,104.3,20.86,25824.0,70.8,3.39,-73.98337974772039,40.72540538576664
,,,,,123.21,104.73,20.95,25931.0,71.0,3.39,-73.98427308997512,40.7261908299911
,,,,,294.07,249.96,49.99,61890.0,169.6,3.39,-73.9814152878706,40.726834059845125
,,,,,137.69,117.04,23.41,28979.0,79.4,3.39,-73.98522410669563,40.72658351521356
,,,,,65.23,55.45,11.09,13729.0,37.6,3.39,-73.9853932894077,40.72706689863122
,,,,,482.45,410.08,82.02,101536.0,278.2,3.39,-73.98469668378497,40.72680300014977
,,,,,728.1,618.88,123.78,153236.0,419.8,3.39,-73.980824929087,40.72512193223487
,,,,,120.23,102.2,20.44,25304.0,69.3,3.39,-73.98345825563862,40.72543841331356
,,,,,170.96,145.32,29.06,35981.0,98.6,3.39,-73.9859826458128,40.7273097181715
,,,,,183.28,155.79,31.16,38573.0,105.7,3.39,-73.98361196945709,40.72745367086547
,,,,,75.36,64.05,12.81,15860.0,43.5,3.39,-73.98038871388964,40.72489193092935
,,,,,177.64,150.99,30.2,37386.0,102.4,3.39,-73.98492186338089,40.72686197496708
,,,,,170.01,144.51,28.9,35780.0,98.0,3.39,-73.98513252312178,40.72696067470395
,,,,,393.84,334.77,66.95,82888.0,227.1,3.39,-73.9830360521367,40.72712006073112
,,,,,144.02,122.42,24.48,30311.0,83.0,3.39,-73.9846500463655,40.72714373595117
,,,,,154.06,130.95,26.19,32423.0,88.8,3.39,-73.98522485904175,40.72622514307253
,,,,,163.6,139.06,27.81,34432.0,94.3,3.39,-73.98085411057711,40.72748044115209
,,,,,127.81,108.64,21.73,26899.0,73.7,3.39,-73.98317972713286,40.72497207771417
,,,,,655.55,557.22,111.44,137968.0,378.0,3.39,-73.98313060051757,40.72567753743736
,,,,,150.94,128.3,25.66,31767.0,87.0,3.39,-73.98499135810616,40.72647426423261
,,,,,157.86,134.18,26.84,33222.0,91.0,3.39,-73.98398156594538,40.7264484213627
,,,,,162.27,137.93,27.59,34150.0,93.6,3.39,-73.98420177337627,40.72613807023588
,,,,,364.47,309.8,61.96,76706.0,210.2,3.39,-73.98318475719915,40.72691913915878
,,,,,131.94,112.15,22.43,27768.0,76.1,3.39,-73.9828227312278,40.725177716092126
,,,,,110.07,93.56,18.71,23165.0,63.5,3.39,-73.9852369509471,40.727293980815816
,,,,,67.28,57.19,11.44,14160.0,38.8,3.39,-73.9831726423466,40.72734927950867
,,,,,102.28,86.94,17.39,21526.0,59.0,3.39,-73.98095534407614,40.727484483503034
,,,,,167.41,142.3,28.46,35233.0,96.5,3.39,-73.98483972760368,40.72717998871973
,,,,,354.34,301.19,60.24,74575.0,204.3,3.39,-73.98430887786337,40.72546480897759
,,,,,52.87,44.94,8.99,11128.0,30.5,3.39,-73.9837445638043,40.7251577576783
,,,,,125.01,106.26,21.25,26310.0,72.1,3.39,-73.9816961594681,40.72478117569703
,,,,,201.15,170.98,34.2,42334.0,116.0,3.39,-73.98413079786734,40.725749823007924
,,,,,665.7,565.84,113.17,140102.0,383.8,3.39,-73.9828152939966,40.725544025238776
,,,,,133.59,113.55,22.71,28115.0,77.0,3.39,-73.98302345754959,40.724907066227075
,,,,,67.15,57.08,11.42,14133.0,38.7,3.39,-73.9828389181344,40.72747389686316
,,,,,131.62,111.88,22.38,27701.0,75.9,3.39,-73.98294308548395,40.72487362967549
,,,,,89.63,76.18,15.24,18863.0,51.7,3.39,-73.98577627647748,40.727373798036595
,,,,,484.71,412.01,82.4,102013.0,279.5,3.39,-73.98354231779945,40.72568488496827
,,,,,830.92,706.28,141.26,174875.0,479.1,3.39,-73.98584848395917,40.72580704354162
,,,,,100.0,85.0,17.0,21047.0,57.7,3.39,-73.98415041986439,40.726935532666424
,,,,,93.83,79.76,15.95,19748.0,54.1,3.39,-73.98585272027803,40.72728005699914
,,,,,127.13,108.06,21.61,26755.0,73.3,3.39,-73.9831024678461,40.72493993622877
,,,,,325.56,276.73,55.35,68517.0,187.7,3.39,-73.98293608116894,40.725245184264914
,,,,,226.49,192.52,38.5,47667.0,130.6,3.39,-73.98387829417277,40.72644733504133
,,,,,198.99,169.14,33.83,41879.0,114.7,3.39,-73.98404348039125,40.72650433248854
,,,,,138.33,117.58,23.52,29113.0,79.8,3.39,-73.98367099212327,40.726734670633434
,,,,,96.74,82.23,16.45,20361.0,55.8,3.39,-73.98059514651233,40.724969775430544
,,,,,182.49,155.11,31.02,38406.0,105.2,3.39,-73.98529259003963,40.72626732357848
,,,,,111.19,94.51,18.9,23400.0,64.1,3.39,-73.98341084802563,40.726596942161
,,,,,125.21,106.43,21.29,26352.0,72.2,3.39,-73.9845004056605,40.72587839483111
,,,,,429.32,364.92,72.98,90355.0,247.5,3.39,-73.98446520171372,40.72666999112635
,,,,,130.49,110.92,22.18,27464.0,75.2,3.39,-73.9827853912557,40.72480802520815
,,,,,203.82,173.25,34.65,42896.0,117.5,3.39,-73.98538794897765,40.72629204276232
,,,,,65.71,55.86,11.17,13830.0,37.9,3.39,-73.98541799365961,40.72703292243607
,,,,,159.63,135.68,27.14,33595.0,92.0,3.39,-73.98168006755063,40.725062967927414
,,,,,259.7,220.75,44.15,54657.0,149.7,3.39,-73.98377992734875,40.72525359393408
,,,,,79.77,67.81,13.56,16789.0,46.0,3.39,-73.98033493615493,40.726006692273934
,,,,,269.73,229.27,45.85,56767.0,155.5,3.39,-73.98574978752771,40.72651282302508
,,,,,376.46,319.99,64.0,79230.0,217.1,3.39,-73.98456341509055,40.72706145501361
,,,,,75.11,63.84,12.77,15808.0,43.3,3.39,-73.98490779810375,40.7263074884072
,,,,,92.3,78.46,15.69,19426.0,53.2,3.39,-73.9858448069426,40.726452961822716
,,,,,122.11,103.79,20.76,25699.0,70.4,3.39,-73.983746038568,40.727128415309885
,,,,,61.06,51.9,10.38,12851.0,35.2,3.39,-73.9806106360876,40.72751927618196
,,,,,109.35,92.95,18.59,23014.0,63.1,3.39,-73.98485655124689,40.72681934790299
,,,,,135.52,115.19,23.04,28521.0,78.1,3.39,-73.983415995198,40.725074537451455
,,,,,117.54,99.9,19.98,24736.0,67.8,3.39,-73.98566244679297,40.72664545694749
,,,,,168.17,142.95,28.59,35394.0,97.0,3.39,-73.98479879548029,40.726032871637244
,,,,,204.75,174.04,34.81,43091.0,118.1,3.39,-73.98549063906918,40.72633529961959
,,,,,127.29,108.2,21.64,26789.0,73.4,3.39,-73.98499080964457,40.72689540151771
,,,,,108.18,91.95,18.39,22767.0,62.4,3.39,-73.98569719722036,40.727477201041566
,,,,,121.44,103.23,20.65,25559.0,70.0,3.39,-73.98434326302642,40.725812237197275
,,,,,114.82,97.6,19.52,24166.0,66.2,3.39,-73.98335237372805,40.7273885581811
,,,,,81.51,69.29,13.86,17156.0,47.0,3.39,-73.98573103847023,40.727418973071565
,,,,,139.52,118.6,23.72,29364.0,80.5,3.39,-73.98465345133431,40.72753570425573
,,,,,61.53,52.3,10.46,12949.0,35.5,3.39,-73.9805162574023,40.724942858613694
,,,,,666.57,566.58,113.32,140285.0,384.3,3.39,-73.98444782988766,40.72532669703648
,,,,,147.21,125.12,25.02,30981.0,84.9,3.39,-73.98411759755218,40.725672896970565
,,,,,119.31,101.41,20.28,25109.0,68.8,3.39,-73.98314601173554,40.7253081153352
,,,,,220.42,187.36,37.47,46390.0,127.1,3.39,-73.98356880833433,40.726511088670264
,,,,,127.12,108.05,21.61,26753.0,73.3,3.39,-73.98242982231216,40.725011246571086
,,,,,75.79,64.42,12.88,15951.0,43.7,3.39,-73.98045335169701,40.72491808121897
,,,,,176.73,150.22,30.04,37195.0,101.9,3.39,-73.98112902588032,40.72480371014154
,,,,,196.54,167.06,33.41,41364.0,113.3,3.39,-73.98525698114166,40.727146412607915
,,,,,229.87,195.39,39.08,48378.0,132.5,3.39,-73.98338962550966,40.72584853863006
,,,,,65.16,55.38,11.08,13713.0,37.6,3.39,-73.98292609859804,40.72751138392751
,,,,,152.01,129.21,25.84,31992.0,87.6,3.39,-73.98151270203454,40.724978078835406
,,,,,154.09,130.97,26.19,32429.0,88.8,3.39,-73.98507071122924,40.726507671890296
,,,,,194.32,165.17,33.03,40896.0,112.0,3.39,-73.98414584953336,40.72607958457585
,,,,,212.19,180.36,36.07,44657.0,122.3,3.39,-73.98389227100081,40.72607835188203
,,,,,76.69,65.19,13.04,16141.0,44.2,3.39,-73.98032373613579,40.72486462916826
,,,,,216.43,183.96,36.79,45550.0,124.8,3.39,-73.98361047838371,40.72645225498475
,,,,,216.96,184.42,36.88,45661.0,125.1,3.39,-73.98423299544996,40.72734515816291
,,,,,116.13,98.71,19.74,24442.0,67.0,3.39,-73.9836673595498,40.72624416795661
,,,,,117.04,99.49,19.9,24633.0,67.5,3.39,-73.98330227127056,40.72537279139283
,,,,,159.2,135.32,27.06,33505.0,91.8,3.39,-73.98563894664228,40.726412417750595
,,,,,219.66,186.71,37.34,46229.0,126.7,3.39,-73.98391409872505,40.726803508221224
,,,,,74.31,63.17,12.63,15640.0,42.8,3.39,-73.98427541526684,40.72573933929353
,,,,,201.07,170.91,34.18,42318.0,115.9,3.39,-73.98412119106328,40.72653547051614
,,,,,116.18,98.75,19.75,24451.0,67.0,3.39,-73.98362411673287,40.726303639040815
,,,,,112.34,95.49,19.1,23643.0,64.8,3.39,-73.98199552052735,40.725222072411256
,,,,,126.4,107.44,21.49,26603.0,72.9,3.39,-73.98102524279295,40.7275333942329
,,,,,123.33,104.83,20.97,25957.0,71.1,3.39,-73.98227193094127,40.72494482080379
,,,,,100.59,85.5,17.1,21171.0,58.0,3.39,-73.98555193179236,40.726788103968445
,,,,,95.59,81.25,16.25,20118.0,55.1,3.39,-73.98503918103941,40.727326247255554
,,,,,126.51,107.53,21.51,26624.0,72.9,3.39,-73.98235028341419,40.72497778420469
,,,,,125.97,107.08,21.42,26512.0,72.6,3.39,-73.98382551750406,40.72479689132273
,,,,,117.81,100.14,20.03,24795.0,67.9,3.39,-73.98205852682342,40.72524858004489
,,,,,214.92,182.68,36.54,45231.0,123.9,3.39,-73.98319053977727,40.72538689823045
,,,,,680.96,578.81,115.76,143314.0,392.6,3.39,-73.98061974803642,40.7254104568858
,,,,,116.01,98.61,19.72,24415.0,66.9,3.39,-73.98358089743184,40.72636307820474
,,,,,139.13,118.26,23.65,29282.0,80.2,3.39,-73.98525490743363,40.72694930977465
