name,base_bbl,shape_area,construction_year,ground_elevation,mappluto_bbl,objectid,feature_code,shape_length,height_roof,last_status_type,bin,last_edited_date,geom_source,doitt_id,roof_area_m2_actual,canopy_area_m2,pv_kw_dc,annual_kwh,avg_daily_kwh,psh_daily_kwh,bbl,address,bldgclass,numfloors,yearbuilt,zoning_dist,commercial_overlay,special_purpose,limited_height,in_mih,has_edesignation,fema_firm_zone,in_historic_district
,1004300010,485.0078125,1920,25,1004300010,60716,2100,97.1339102267123,39,Constructed,1077953,2017-08-22 17:35:41+00:00,Other (Manual),738340,278.29,236.55,47.31,58569.0,160.5,3.39,,,,,,R8B,,,,False,False,,False
,1003970020,573.6328125,1920,23,1003977501,453171,2100,97.589326673447317,55,Constructed,1066563,2017-08-22 19:24:25+00:00,Other (Manual),44731,329.16,279.79,55.96,69275.0,189.8,3.39,,,,,,R7A,,,,False,False,,False
,1003990004,776.3046875,1920,22,1003997501,1042093,2100,118.93826585754681,80,Constructed,1075879,2017-08-22 17:42:36+00:00,Other (Manual),107171,445.42,378.61,75.72,93743.0,256.8,3.39,,,,,,R8B,,,,False,False,,False
,1003980031,290.58984375,1920,21,1003980031,269261,2100,78.762072739184276,55.59,Constructed,1004973,2017-08-22 19:38:20+00:00,Photogrammetric,475830,166.74,141.73,28.35,35092.0,96.1,3.39,,,,,,R7B,,,,False,False,,False
,1003970012,1028.453125,1920,24,1003970012,40506,2100,139.94995474099608,53.98,Constructed,1004947,2017-08-22 18:15:09+00:00,Photogrammetric,224857,590.12,501.61,100.32,124198.0,340.3,3.39,,,,,,R8B,,,,False,False,,False
,1003990001,1149.125,1995,23,1003990001,693015,2100,137.52396381777081,62.97,Constructed,1084788,2017-08-22 19:06:11+00:00,Photogrammetric,347275,659.34,560.44,112.09,138765.0,380.2,3.39,,,,,,R8B,,,,False,False,,False
,1004010053,227.703125,1900,17,1004010053,672939,2100,65.045953171265765,52.47,Constructed,1005073,2017-08-22 18:10:02+00:00,Photogrammetric,198249,130.65,111.05,22.21,27496.0,75.3,3.39,,,,,,R7B,,,,False,False,,False
,1003970006,271.7890625,1900,27,1003970006,668275,2100,75.307068977157527,54.75,Constructed,1083434,2017-08-22 17:41:35+00:00,Photogrammetric,390267,155.95,132.55,26.51,32820.0,89.9,3.39,,,,,,R7B,,,,False,False,,False
,1004300010,247.1796875,1920,25,1004300010,110032,2100,68.699185057680737,8.55,Constructed,1077955,2017-08-22 18:39:52+00:00,Photogrammetric,81623,141.83,120.55,24.11,29849.0,81.8,3.39,,,,,,R7A,,,,False,False,,False
,1004020044,277.328125,1930,14,1004020044,783187,2100,89.364106132981,55.6,Constructed,1005101,2017-08-22 18:13:26+00:00,Photogrammetric,491792,159.12,135.25,27.05,33489.0,91.7,3.39,,,,,,R7A,,,,False,False,,False
,1004340017,289.765625,1881,23,1004340017,635205,2100,79.3401977727079,57.01,Constructed,1005783,2020-01-28 17:19:26+00:00,Photogrammetric,451550,166.25,141.31,28.26,34988.0,95.9,3.39,,,,,,R8B,,,,False,False,,False
,1004350037,142.296875,1900,19,1004350037,258514,2100,48.388375868120782,49.59,Constructed,1077645,2017-08-22 17:49:14+00:00,Photogrammetric,588364,81.64,69.39,13.88,17181.0,47.1,3.39,,,,,,R8B,,,,False,False,,False
,1004040044,291.17578125,1890,15,1004040044,1053323,2100,84.633438711158277,58.44,Constructed,1005150,2020-01-28 17:17:15+00:00,Photogrammetric,458479,167.05,141.99,28.4,35158.0,96.3,3.39,,,,,,R7B,,,,False,False,,False
,1004360037,354.625,1910,19,1004360037,718058,2100,102.99606444406878,66.54,Constructed,1005883,2017-08-22 19:28:04+00:00,Photogrammetric,515406,203.45,172.93,34.59,42818.0,117.3,3.39,,,,,,R8B,,,,False,False,,False
,1004040038,246.4765625,1860,13,1004040038,1026598,2100,78.001084725906622,47.38,Constructed,1005146,2020-01-28 17:18:11+00:00,Photogrammetric,161616,141.41,120.2,24.04,29760.0,81.5,3.39,,,,,,R8B,,,,False,False,,False
,1004340012,283.5,1881,23,1004340012,1050957,2100,76.501063145793637,57.82,Constructed,1005778,2020-01-28 17:18:59+00:00,Photogrammetric,600354,162.65,138.25,27.65,34231.0,93.8,3.39,,,,,,R7A,,,,False,False,,False
,1004340030,302.3203125,1920,20,1004347504,608811,2100,85.080764242672771,71,Constructed,1005792,2017-08-22 19:31:27+00:00,Other (Manual),658668,173.45,147.43,29.49,36505.0,100.0,3.39,,,,,,R8B,,,,False,False,,False
,1004010001,84.05078125,,20,1004010001,111231,2100,38.424770376501719,13.76,Constructed,1081924,2009-02-14 00:00:00+00:00,Photogrammetric,27966,48.23,40.99,8.2,10150.0,27.8,3.39,,,,,,R7B,,,,False,False,,False
,1004020001,462.2265625,1920,19,1004020001,750596,2100,91.729549087799555,42.54,Merged,1077603,2022-05-27 17:18:06+00:00,Other (Manual),732543,265.2,225.42,45.08,55813.0,152.9,3.39,,,,,,R7A,,,,False,False,,False
,1004340021,255.7578125,1900,20,1004340021,14235,2100,92.930607973234984,69.8,Constructed,1077636,2017-08-22 17:34:53+00:00,Photogrammetric,816665,146.74,124.73,24.95,30882.0,84.6,3.39,,,,,,R8A,,,,False,False,,False
,1004020054,212.05078125,1900,17,1004020054,875382,2100,62.983375520897717,51.13,Constructed,1005109,2017-08-22 17:53:37+00:00,Photogrammetric,107017,121.67,103.42,20.68,25606.0,70.2,3.39,,,,,,R7B,,,,False,False,,False
,1004340019,258.48046875,1898,21,1004340019,1047795,2100,92.72858132611033,66.26,Constructed,1005784,2020-01-28 17:19:58+00:00,Photogrammetric,771224,148.3,126.06,25.21,31211.0,85.5,3.39,,,,,,R8B,,,,False,False,,False
,1004340014,266.546875,1893,22,1004340014,1026701,2100,94.813403012889268,59.35,Constructed,1005780,2020-01-28 17:21:19+00:00,Photogrammetric,77092,152.92,129.98,26.0,32184.0,88.2,3.39,,,,,,R8A,,,,False,False,,False
,1004340033,429.96484375,1880,20,1004340033,1031555,2100,103.57084575129333,50.45,Constructed,1083477,2020-01-28 17:18:05+00:00,Photogrammetric,286966,246.69,209.69,41.94,51918.0,142.2,3.39,,,,,,R7B,,,,False,False,,False
,1004340046,603.13671875,1920,21,1004340046,610474,2100,106.46195580568848,94.69,Constructed,1005806,2017-08-22 17:30:13+00:00,Photogrammetric,844253,346.04,294.13,58.83,72827.0,199.5,3.39,,,,,,R8B,,,,False,False,,False
,1004350027,381.5703125,1920,20,1004350027,653400,2100,100.73983276292705,65.94,Constructed,1005834,2017-08-22 18:10:33+00:00,Photogrammetric,160779,218.92,186.08,37.22,46074.0,126.2,3.39,,,,,,R8B,,,,False,False,,False
"Children's Aid Society, Tompkins House",1003910001,559.76953125,1886,12,1003910001,1030877,2100,109.42849078258818,66.13,Constructed,1004733,2020-01-28 17:24:00+00:00,Photogrammetric,32583,321.16,272.99,54.6,67592.0,185.2,3.39,,,,,,R7A,,,,False,False,,False
,1004020023,679.953125,1915,14,1004020023,247170,2100,105.614159052501,55.43,Constructed,1005087,2017-08-22 19:38:21+00:00,Photogrammetric,680989,390.12,331.6,66.32,82105.0,224.9,3.39,,,,,,R8B,,,,False,False,,False
,1004040041,248.93359375,1855,14,1004040041,1050273,2100,73.412715502550938,51.61,Constructed,1005148,2020-01-28 17:21:37+00:00,Photogrammetric,4017,142.82,121.4,24.28,30058.0,82.4,3.39,,,,,,R8B,,,,False,False,,False
,1004340045,276.80859375,1854,20,1004340045,991847,2100,91.024681990049345,61.1,Constructed,1005805,2020-01-28 17:23:53+00:00,Photogrammetric,375273,158.81,134.99,27.0,33424.0,91.6,3.39,,,,,,R8A,,,,False,False,,False
,1004340005,208.26171875,1900,24,1004340005,334586,2100,70.766786225672575,50.64,Constructed,1005772,2017-08-22 19:16:52+00:00,Photogrammetric,501439,119.48,101.56,20.31,25146.0,68.9,3.39,,,,,,R7B,,,,False,False,,False
,1004350014,332.4921875,1900,21,1004350014,455005,2100,84.283390649639557,59.16,Constructed,1005825,2017-08-22 17:33:35+00:00,Photogrammetric,35055,190.76,162.14,32.43,40147.0,110.0,3.39,,,,,,R7B,,,,False,False,,False
,1004350043,434.38671875,1907,20,1004350043,1030207,2100,104.76741924971196,63.98,Constructed,1005848,2020-01-28 17:16:09+00:00,Photogrammetric,148239,249.22,211.84,42.37,52451.0,143.7,3.39,,,,,,R8B,,,,False,False,,False
,1004350012,307.83984375,1900,23,1004350012,149321,2100,98.830654059424873,59.05,Constructed,1005823,2017-08-22 18:05:11+00:00,Photogrammetric,457599,176.62,150.12,30.02,37171.0,101.8,3.39,,,,,,R8B,,,,False,False,,False
,1004360029,232.8203125,1888,19,1004360029,291068,2100,66.081393886559823,50.53,Constructed,1077639,2017-08-22 19:37:52+00:00,Photogrammetric,642616,133.58,113.54,22.71,28112.0,77.0,3.39,,,,,,R8B,,,,False,False,,False
,1004020052,220.2890625,1911,15,1004020052,621376,2100,63.837091729074473,53.43,Constructed,1005107,2017-08-22 17:42:15+00:00,Photogrammetric,360876,126.39,107.43,21.49,26600.0,72.9,3.39,,,,,,R7A,,,,False,False,,False
,1004340042,334.28125,1852,20,1004340042,1034064,2100,86.773939345015222,39.72,Constructed,1005802,2020-01-28 17:23:33+00:00,Photogrammetric,167450,191.79,163.02,32.6,40364.0,110.6,3.39,,,,,,R7A,,,,False,False,,False
,1004020053,221.328125,1920,16,1004020053,365245,2100,63.837038248778029,50.02,Constructed,1005108,2017-08-22 18:18:10+00:00,Photogrammetric,609003,126.99,107.94,21.59,26726.0,73.2,3.39,,,,,,R8B,,,,False,False,,False
,1004020063,213.8671875,1900,18,1004020063,527911,2100,62.554986974560215,52.48,Constructed,1005117,2017-08-22 18:48:35+00:00,Photogrammetric,16314,122.7,104.3,20.86,25824.0,70.8,3.39,,,,,,R8B,,,,False,False,,False
,1004340025,214.74609375,1863,20,1004340025,1028115,2100,62.944575591437832,52.74,Constructed,1005788,2020-01-28 17:22:36+00:00,Photogrammetric,554495,123.21,104.73,20.95,25931.0,71.0,3.39,,,,,,R7A,,,,False,False,,False
Tompkins Square Park CS,1004030001,512.5703125,1936,18,1004030001,1077683,2100,169.26567779230606,16.48,Constructed,1088375,2021-06-10 14:40:13+00:00,Photogrammetric,549168,294.07,249.96,49.99,61890.0,169.6,3.39,,,,,,R8B,,,,False,False,,False
,1004340013,239.98828125,1872,23,1004340013,1049990,2100,69.978368654899924,58.08,Constructed,1005779,2020-01-28 17:20:23+00:00,Photogrammetric,56602,137.69,117.04,23.41,28979.0,79.4,3.39,,,,,,R7B,,,,False,False,,False
,1004350002,113.70703125,1853,25,1004350002,234006,2100,51.409146279560353,53.68,Constructed,1083479,2022-05-26 17:18:59+00:00,Photogrammetric,248879,65.23,55.45,11.09,13729.0,37.6,3.39,,,,,,R7A,,,,False,False,,False
,1004350049,840.91015625,1901,22,1004350049,375524,2100,133.77646169180119,63.11,Constructed,1005851,2020-01-28 17:23:55+00:00,Photogrammetric,198410,482.45,410.08,82.02,101536.0,278.2,3.39,,,,,,R8B,,,,False,False,,False
,1003900001,1269.015625,1955,12,1003900001,570089,2100,171.74275646568313,29.66,Constructed,1004703,2017-08-22 18:47:47+00:00,Photogrammetric,703338,728.1,618.88,123.78,153236.0,419.8,3.39,,,,,,R7A,,,,False,False,,False
,1004020064,209.5625,1920,18,1004020064,364150,2100,62.148535142915115,52.54,Constructed,1005118,2017-08-22 18:35:58+00:00,Photogrammetric,441728,120.23,102.2,20.44,25304.0,69.3,3.39,,,,,,R8B,,,,False,False,,False
,1004490039,297.99609375,1900,27,1004490039,991222,2100,86.052088681026049,57.77,Constructed,1006342,2017-08-22 19:24:26+00:00,Photogrammetric,361997,170.96,145.32,29.06,35981.0,98.6,3.39,,,,,,R8B,,,,False,False,,False
,1004360023,319.46484375,1900,20,1004360023,358653,2100,83.446337019542867,57.2,Constructed,1005875,2017-08-22 19:36:17+00:00,Photogrammetric,538570,183.28,155.79,31.16,38573.0,105.7,3.39,,,,,,R8B,,,,False,False,,False
,1003900059,131.34765625,1910,11,1003900059,993161,2100,48.438630383131425,46.49,Constructed,1004728,2017-08-22 19:02:11+00:00,Photogrammetric,168651,75.36,64.05,12.81,15860.0,43.5,3.39,,,,,,R7A,,,,False,False,,False
,1004350053,309.6171875,1891,22,1004350053,1045249,2100,92.352968836032957,58.94,Constructed,1005853,2020-01-28 17:25:44+00:00,Photogrammetric,163149,177.64,150.99,30.2,37386.0,102.4,3.39,,,,,,R8A,,,,False,False,,False
,1004350056,296.3203125,1891,23,1004350056,111508,2100,105.72130331755842,58.24,Constructed,1005856,2020-01-28 17:19:22+00:00,Photogrammetric,698826,170.01,144.51,28.9,35780.0,98.0,3.39,,,,,,R7A,,,,False,False,,False
,1004360030,686.46875,1928,18,1004360030,708350,2100,113.74805437263615,55.65,Constructed,1082477,2017-08-22 18:44:16+00:00,Photogrammetric,331492,393.84,334.77,66.95,82888.0,227.1,3.39,,,,,,R7B,,,,False,False,,False
,1004350015,251.03515625,1900,24,1004350015,840374,2100,68.016467135928352,47.23,Constructed,1005826,2017-08-22 18:43:59+00:00,Photogrammetric,6011,144.02,122.42,24.48,30311.0,83.0,3.39,,,,,,R8B,,,,False,False,,False
,1004340049,268.52734375,1897,22,1004340049,1046035,2100,92.811953168899663,67.54,Constructed,1005807,2020-01-28 17:16:34+00:00,Photogrammetric,648460,154.06,130.95,26.19,32423.0,88.8,3.39,,,,,,R7A,,,,False,False,,False
,1004040045,285.1640625,1888,16,1004040045,1029543,2100,84.6106617061197,57.45,Constructed,1005151,2020-01-28 17:21:09+00:00,Photogrammetric,53660,163.6,139.06,27.81,34432.0,94.3,3.39,,,,,,R8B,,,,False,False,,False
,1004010017,222.76171875,1910,14,1004010017,615808,2100,64.963580256637314,63.79743259,Constructed,1005049,2017-08-22 19:29:45+00:00,Photogrammetric,627087,127.81,108.64,21.73,26899.0,73.7,3.39,,,,,,R8B,,,,False,False,,False
,1004020011,1142.5859375,1925,17,1004020011,455081,2100,144.73242744368491,52.08,Constructed,1005083,2017-08-22 17:46:03+00:00,Photogrammetric,200294,655.55,557.22,111.44,137968.0,378.0,3.39,,,,,,R8B,,,,False,False,,False
,1004340016,263.0859375,1839,21,1004340016,1034683,2100,72.615239726968682,59.63,Constructed,1005782,2020-01-28 17:19:53+00:00,Photogrammetric,324983,150.94,128.3,25.66,31767.0,87.0,3.39,,,,,,R8B,,,,False,False,,False
,1004350039,275.13671875,1861,20,1004350039,1054778,2100,89.83649967491138,51.8,Constructed,1005845,2020-01-28 17:24:44+00:00,Photogrammetric,687565,157.86,134.18,26.84,33222.0,91.0,3.39,,,,,,R7B,,,,False,False,,False
,1004340026,282.828125,1900,20,1004340026,856150,2100,79.726972133214986,48.57,Constructed,1005789,2017-08-22 18:08:59+00:00,Photogrammetric,63326,162.27,137.93,27.59,34150.0,93.6,3.39,,,,,,R7A,,,,False,False,,False
,1004360034,635.2734375,1920,18,1004360034,530422,2100,102.0847649767921,65.59,Constructed,1005881,2017-08-22 17:57:01+00:00,Photogrammetric,555077,364.47,309.8,61.96,76706.0,210.2,3.39,,,,,,R8B,,,,False,False,,False
,1004020056,229.9609375,1920,16,1004020056,717877,2100,65.6273699113226,51.93,Constructed,1005111,2017-08-22 19:28:03+00:00,Photogrammetric,664041,131.94,112.15,22.43,27768.0,76.1,3.39,,,,,,R8B,,,,False,False,,False
,1004350007,191.85546875,1900,24,1004350007,626782,2100,57.608918481425242,51.08,Constructed,1005818,2017-08-22 19:29:30+00:00,Photogrammetric,475128,110.07,93.56,18.71,23165.0,63.5,3.39,,,,,,R7A,,,,False,False,,False
,1004360028,117.2734375,1900,20,1004360028,347004,2100,43.318296563320352,47.08,Constructed,1005880,2017-08-22 17:47:45+00:00,Photogrammetric,827766,67.28,57.19,11.44,14160.0,38.8,3.39,,,,,,R8B,,,,False,False,,False
,1004040046,178.28515625,1848,14,1004040046,1051565,2100,54.921976911818561,51.74,Constructed,1005152,2020-01-28 17:21:13+00:00,Photogrammetric,68671,102.28,86.94,17.39,21526.0,59.0,3.39,,,,,,R8B,,,,False,False,,False
,1004350013,291.8046875,1900,23,1004350013,482806,2100,98.332313448314011,59.15,Constructed,1005824,2017-08-22 19:12:29+00:00,Photogrammetric,777195,167.41,142.3,28.46,35233.0,96.5,3.39,,,,,,R8B,,,,False,False,,False
,1004320028,617.59375,1900,20,1004327502,255250,2100,109.76966187690971,64,Constructed,1005763,2017-08-22 19:06:48+00:00,Other (Manual),124168,354.34,301.19,60.24,74575.0,204.3,3.39,,,,,,R8B,,,,False,False,,False
,1004010001,92.15234375,,19,1004010001,1078833,2100,39.952491289597553,15.43,Constructed,1081925,2009-02-14 00:00:00+00:00,Photogrammetric,101300,52.87,44.94,8.99,11128.0,30.5,3.39,,,,,,R8B,,,,False,False,,False
,1004020041,217.88671875,1900,11,1004020041,899426,2100,71.815011161118164,23.05,Constructed,1005099,2017-08-22 18:42:44+00:00,Photogrammetric,315063,125.01,106.26,21.25,26310.0,72.1,3.39,,,,,,R7A,,,,False,False,,False
,1004340035,350.60546875,1850,20,1004340035,1034147,2100,97.833724420450352,42.5,Constructed,1005795,2020-01-28 17:16:10+00:00,Photogrammetric,349811,201.15,170.98,34.2,42334.0,116.0,3.39,,,,,,R8B,,,,False,False,,False
,1004020015,1160.27734375,1925,16,1004020015,996874,2100,141.33514611904053,52.04,Constructed,1005084,2017-08-22 18:23:56+00:00,Photogrammetric,694162,665.7,565.84,113.17,140102.0,383.8,3.39,,,,,,R7A,,,,False,False,,False
,1004010019,232.828125,1900,14,1004010019,684178,2100,65.852875386436338,54.05,Constructed,1005051,2017-08-22 17:29:23+00:00,Photogrammetric,82034,133.59,113.55,22.71,28115.0,77.0,3.39,,,,,,R8B,,,,False,False,,False
,1004370133,117.0546875,1900,19,1004370133,65472,2100,43.239325421677336,57,Constructed,1089856,2018-10-03 17:33:40+00:00,Other (Manual),1286989,67.15,57.08,11.42,14133.0,38.7,3.39,,,,,,R7A,,,,False,False,,False
,1004010020,229.40625,1900,14,1004010020,29242,2100,65.550070435207445,54.41,Constructed,1005052,2017-08-22 19:13:29+00:00,Photogrammetric,420236,131.62,111.88,22.38,27701.0,75.9,3.39,,,,,,R8A,,,,False,False,,False
,1004490034,156.22265625,1900,26,1004490034,905187,2100,54.85848036610922,42.17,Constructed,1006337,2017-08-22 17:28:02+00:00,Photogrammetric,136361,89.63,76.18,15.24,18863.0,51.7,3.39,,,,,,R7B,,,,False,False,,False
,1004020003,844.83203125,2016,16,1004027503,63746,2100,130.03808092892655,82,Constructed,1090420,2017-11-17 21:57:35+00:00,Other (Manual),1282896,484.71,412.01,82.4,102013.0,279.5,3.39,,,,,,R7B,,,,False,False,,False
,1004320001,1448.25390625,1962,24,1004320001,256091,2100,189.23382248627013,183.61,Constructed,1077557,2017-08-22 18:20:14+00:00,Photogrammetric,491626,830.92,706.28,141.26,174875.0,479.1,3.39,,,,,,R7B,,,,False,False,,False
,1004350022,174.3046875,1900,21,1004350022,712901,2100,60.692137344900431,49.75,Constructed,1005830,2017-08-22 18:44:31+00:00,Photogrammetric,126923,100.0,85.0,17.0,21047.0,57.7,3.39,,,,,,R8B,,,,False,False,,False
,1004490036,163.55078125,1900,26,1004490036,382611,2100,56.249731861352423,41.92,Constructed,1006339,2017-08-22 18:35:29+00:00,Photogrammetric,155733,93.83,79.76,15.95,19748.0,54.1,3.39,,,,,,R8B,,,,False,False,,False
,1004010017,221.5703125,,14,1004010017,111230,2100,64.858611203986541,63.33222408,Constructed,1005050,2018-12-07 18:34:23+00:00,Photogrammetric,46654,127.13,108.06,21.61,26755.0,73.3,3.39,,,,,,R8A,,,,False,False,,False
,1004020057,567.4296875,1923,17,1004020057,517869,2100,95.7733833118572,50.9,Constructed,1005112,2017-08-22 17:58:45+00:00,Photogrammetric,321630,325.56,276.73,55.35,68517.0,187.7,3.39,,,,,,R7A,,,,False,False,,False
,1004350038,394.76171875,1861,20,1004350038,1027375,2100,98.986235323422108,51.8,Constructed,1005844,2020-01-28 17:23:32+00:00,Photogrammetric,151899,226.49,192.52,38.5,47667.0,130.6,3.39,,,,,,R8B,,,,False,False,,False
,1004350040,346.8359375,1861,20,1004350040,1044245,2100,91.473440801179,51.17,Constructed,1005846,2020-01-28 17:19:53+00:00,Photogrammetric,395937,198.99,169.14,33.83,41879.0,114.7,3.39,,,,,,R8B,,,,False,False,,False
,1004350028,241.109375,1900,19,1004350028,346659,2100,66.349405258715734,48.39,Constructed,1005835,2017-08-22 19:16:53+00:00,Photogrammetric,300525,138.33,117.58,23.52,29113.0,79.8,3.39,,,,,,R8B,,,,False,False,,False
,1003900064,168.62109375,1910,11,1003900064,339457,2100,53.115923515107241,52.06,Constructed,1004731,2017-08-22 17:35:13+00:00,Photogrammetric,343885,96.74,82.23,16.45,20361.0,55.8,3.39,,,,,,R7B,,,,False,False,,False
,1004340050,318.0703125,1910,22,1004347505,1055818,2100,88.508455070804416,40.41,Constructed,1005808,2020-01-28 17:20:16+00:00,Photogrammetric,438566,182.49,155.11,31.02,38406.0,105.2,3.39,,,,,,R7B,,,,False,False,,False
,1004350031,193.8046875,1900,18,1004350031,20128,2100,59.691272646768212,41.84,Constructed,1005838,2017-08-22 17:46:48+00:00,Photogrammetric,2739,111.19,94.51,18.9,23400.0,64.1,3.39,,,,,,R7A,,,,False,False,,False
,1004340039,218.234375,1860,20,1004340039,1045835,2100,62.7754846428175,51.07,Constructed,1005799,2020-01-28 17:25:19+00:00,Photogrammetric,388685,125.21,106.43,21.29,26352.0,72.2,3.39,,,,,,R8B,,,,False,False,,False
,1004350045,748.30859375,1901,21,1004350045,1030721,2100,151.83395271040283,75.2,Constructed,1005849,2020-01-28 17:23:28+00:00,Photogrammetric,396093,429.32,364.92,72.98,90355.0,247.5,3.39,,,,,,R8B,,,,False,False,,False
,1004010022,227.4453125,1900,15,1004010022,418111,2100,65.376612435325043,52.87,Constructed,1005054,2017-08-22 19:35:21+00:00,Photogrammetric,717502,130.49,110.92,22.18,27464.0,75.2,3.39,,,,,,R8B,,,,False,False,,False
,1004340051,355.26953125,1899,23,1004340051,388236,2100,102.10270367066714,70.29,Constructed,1005809,2020-01-28 17:23:49+00:00,Photogrammetric,195585,203.82,173.25,34.65,42896.0,117.5,3.39,,,,,,R8B,,,,False,False,,False
,1004350002,114.54296875,1853,24,1004350002,818801,2100,51.492762717266373,54.62,Constructed,1083478,2022-05-26 17:18:59+00:00,Photogrammetric,433463,65.71,55.86,11.17,13830.0,37.9,3.39,,,,,,R8B,,,,False,False,,False
,1004020032,278.22265625,1900,13,1004020032,896159,2100,97.07683375109734,65.48,Constructed,1005093,2017-08-22 18:42:45+00:00,Photogrammetric,446609,159.63,135.68,27.14,33595.0,92.0,3.39,,,,,,R7B,,,,False,False,,False
,1004010001,452.65234375,2011,19,1004010001,1085219,1004,93.62025695619819,0,Constructed,1081926,2022-03-07 17:19:15+00:00,Other (Manual),1296599,259.7,220.75,44.15,54657.0,149.7,3.39,,,,,,R7A,,,,False,False,,False
,1003910006,139.03515625,1910,13,1003910006,122038,2100,50.016191360468731,39.84,Constructed,1004735,2017-08-22 17:38:01+00:00,Photogrammetric,335760,79.77,67.81,13.56,16789.0,46.0,3.39,,,,,,R7A,,,,False,False,,False
,1004340003,470.1328125,1977,24,1004340003,674367,2100,89.6546810016185,17.25,Constructed,1005771,2017-08-22 17:54:44+00:00,Photogrammetric,53159,269.73,229.27,45.85,56767.0,155.5,3.39,,,,,,R7A,,,,False,False,,False
,1004350016,656.171875,1920,22,1004350016,447229,2100,120.6396141646068,44.5,Constructed,1005827,2017-08-22 18:15:58+00:00,Photogrammetric,444461,376.46,319.99,64.0,79230.0,217.1,3.39,,,,,,R7A,,,,False,False,,False
,1004340046,130.92578125,1920,21,1004340046,1061248,2100,46.33480264617836,16,Constructed,1088381,2017-08-22 17:58:24+00:00,Other (Manual),1010429,75.11,63.84,12.77,15808.0,43.3,3.39,,,,,,R8A,,,,False,False,,False
,1004340002,160.8828125,1900,25,1004347503,53895,2100,53.931439594847738,50,Constructed,1005770,2017-08-22 17:36:51+00:00,Other (Manual),654627,92.3,78.46,15.69,19426.0,53.2,3.39,,,,,,R8B,,,,False,False,,False
,1004360040,212.84375,1900,20,1004360040,478292,2100,62.927783419865079,53.85,Constructed,1005885,2017-08-22 18:51:59+00:00,Photogrammetric,24989,122.11,103.79,20.76,25699.0,70.4,3.39,,,,,,R8B,,,,False,False,,False
,1004040043,106.4375,1900,15,1004040043,237512,2100,41.37839632050509,38.1,Constructed,1077615,2009-02-14 00:00:00+00:00,Photogrammetric,499367,61.06,51.9,10.38,12851.0,35.2,3.39,,,,,,R8B,,,,False,False,,False
,1004350052,190.60546875,1848,22,1004350052,1056483,2100,66.915918315564554,40.9,Constructed,1005852,2020-01-28 17:21:07+00:00,Photogrammetric,417655,109.35,92.95,18.59,23014.0,63.1,3.39,,,,,,R8B,,,,False,False,,False
,1004010014,236.203125,1900,17,1004010014,956297,2100,65.870061796759543,52.32,Constructed,1005047,2017-08-22 19:02:54+00:00,Photogrammetric,265199,135.52,115.19,23.04,28521.0,78.1,3.39,,,,,,R8B,,,,False,False,,False
,1004340006,204.8515625,1900,24,1004340006,681144,2100,70.9047028861663,51.35,Constructed,1005773,2017-08-22 17:54:44+00:00,Photogrammetric,621119,117.54,99.9,19.98,24736.0,67.8,3.39,,,,,,R8B,,,,False,False,,False
,1004340043,293.1171875,1852,21,1004340043,17309,2100,77.444298879470821,49.35,Constructed,1005803,2020-01-28 17:23:30+00:00,Photogrammetric,224501,168.17,142.95,28.59,35394.0,97.0,3.39,,,,,,R8B,,,,False,False,,False
,1004340053,356.8671875,1899,23,1004340053,1054818,2100,102.55931918717147,71.77,Constructed,1005810,2020-01-28 17:24:44+00:00,Photogrammetric,106816,204.75,174.04,34.81,43091.0,118.1,3.39,,,,,,R7B,,,,False,False,,False
,1004350054,221.87109375,1891,23,1004350054,1029690,2100,86.692053844155041,58.01,Constructed,1005854,2020-01-28 17:22:57+00:00,Photogrammetric,66531,127.29,108.2,21.64,26789.0,73.4,3.39,,,,,,R7B,,,,False,False,,False
,1004490032,188.5546875,1900,26,1004490032,465419,2100,57.364034329706868,46.77,Constructed,1006335,2017-08-22 18:51:43+00:00,Photogrammetric,717277,108.18,91.95,18.39,22767.0,62.4,3.39,,,,,,R7B,,,,False,False,,False
,1004340037,211.67578125,1861,20,1004340037,1046928,2100,62.1499912950099,51.8,Constructed,1005797,2020-01-28 17:25:13+00:00,Photogrammetric,558165,121.44,103.23,20.65,25559.0,70.0,3.39,,,,,,R8B,,,,False,False,,False
,1004360026,200.140625,1900,19,1004360026,4616,2100,60.26020519831799,49.9,Constructed,1005878,2017-08-22 19:37:13+00:00,Photogrammetric,672607,114.82,97.6,19.52,24166.0,66.2,3.39,,,,,,R7B,,,,False,False,,False
,1004490033,142.0859375,1900,26,1004490033,623319,2100,50.600285420974004,46.95,Constructed,1006336,2017-08-22 17:29:54+00:00,Photogrammetric,320332,81.51,69.29,13.86,17156.0,47.0,3.39,,,,,,R7A,,,,False,False,,False
,1004360052,243.203125,1900,21,1004360052,909308,2100,65.744356984922675,59.87,Constructed,1082476,2017-08-22 17:27:54+00:00,Photogrammetric,809921,139.52,118.6,23.72,29364.0,80.5,3.39,,,,,,R8B,,,,False,False,,False
,1003900061,107.23828125,1860,11,1003900061,445541,2100,43.309289737126718,37.16,Constructed,1004730,2017-08-22 19:14:20+00:00,Photogrammetric,264847,61.53,52.3,10.46,12949.0,35.5,3.39,,,,,,R7A,,,,False,False,,False
